epoch,train_loss,train_l2_loss,train_excange_proc,val_loss,val_l2_loss,val_excange_proc,test_loss,test_l2_loss,test_excange_proc,train_acc,val_acc,test_acc,diff,train_proc,eval_proc,comm_proc,timestamp,sleep_proc
44,1.5110939013957978,11207.1943359375,22.142677000000006,1.4194741654396057,11207.01953125,0.0,1.434246952533722,11207.01953125,0.0,0.4919,0.48256,0.4784,9.320557978753641e-07,27.143581,11.584032,17.2992582321167,2022-11-04 19:45:56.582577,0.0
45,1.5714428055286407,11197.95703125,20.154432000000003,1.5110553722381592,11197.9560546875,0.0,1.5275835275650025,11197.9560546875,0.0,0.4821,0.46894,0.4612,7.981321914485306e-07,24.988953,11.736563,15.52367115020752,2022-11-04 19:46:34.251348,0.0
46,1.5256262564659118,11154.373046875,18.812241999999998,1.4688811764717102,11154.1865234375,0.0,1.4938472509384155,11154.1865234375,0.0,0.5553,0.47568,0.463,9.188642025037552e-07,23.6132,11.952311,14.178968667984009,2022-11-04 19:47:11.016613,0.0
47,1.498072726726532,11125.4951171875,17.297880999999997,1.454371364593506,11125.5126953125,0.0,1.4631316792964935,11125.5126953125,0.0,0.5125,0.46856,0.4648,1.0071188398796949e-06,22.042492,11.658106,12.786755084991455,2022-11-04 19:47:46.345611,0.0
48,1.5032487630844116,11093.6904296875,21.03192799999999,1.4027721858024598,11093.421875,0.0,1.425534461736679,11093.421875,0.0,0.475,0.49088,0.4824,8.396555699619057e-07,25.675187,11.869328,16.409112453460693,2022-11-04 19:48:25.139167,0.0
49,1.5127008187770843,11059.1376953125,17.377691,1.4494703559875488,11059.1533203125,0.0,1.4738299441337586,11059.1533203125,0.0,0.5092,0.48376,0.4758,7.663634278287645e-07,22.192599,11.734437,12.735193252563477,2022-11-04 19:49:00.360314,0.0
50,1.4596759390830993,11056.271484375,18.665399999999998,1.4106634969711305,11056.251953125,0.0,1.4309704399108887,11056.251953125,0.0,0.5044,0.49284,0.4815,9.137826282312744e-07,23.292061,11.976698,14.141541719436646,2022-11-04 19:49:37.083913,0.0
51,1.49120468378067,11010.7666015625,17.791092000000003,1.352743498325348,11010.73046875,0.0,1.373641438484192,11010.73046875,0.0,0.5487,0.51096,0.5064,1.0334881608287105e-06,22.669466,11.805113,13.171628713607788,2022-11-04 19:50:13.442083,0.0
52,1.5531794583797456,10989.6591796875,17.525150999999997,1.693329759120941,10989.3994140625,0.0,1.7185644555091857,10989.3994140625,0.0,0.3958,0.41746,0.4136,1.0571309303486487e-06,22.268951,11.71459,12.928907871246338,2022-11-04 19:50:48.749216,0.0
53,1.5301285946369172,10967.4921875,17.119336000000004,1.4176606571674346,10965.96875,0.0,1.4500264763832091,10965.96875,0.0,0.4746,0.47762,0.4657,9.613546581022092e-07,21.921503,11.944559,12.465815782546997,2022-11-04 19:51:24.031578,0.0
54,1.4747527301311494,10942.3349609375,18.388527,1.3960634884834289,10941.7607421875,0.0,1.4207784712314606,10941.7607421875,0.0,0.509,0.49742,0.4841,6.761418944734032e-07,23.204133,11.661721,13.74039077758789,2022-11-04 19:52:00.295109,0.0
55,1.4566175198554994,10930.1220703125,19.778975999999993,1.4712089211940766,10929.185546875,0.0,1.496785069704056,10929.185546875,0.0,0.4545,0.46314,0.4534,1.2638435009648674e-06,24.61414,11.94695,15.12211298942566,2022-11-04 19:52:39.234051,0.0
56,1.421764829158783,10891.5751953125,19.176764999999993,1.317469174861908,10890.8603515625,0.0,1.3430472278594972,10890.8603515625,0.0,0.557,0.52608,0.5194,9.96512312667619e-07,24.126908,11.695247,14.458091735839844,2022-11-04 19:53:16.317856,0.0
57,1.450415277481079,10877.1728515625,18.862536,1.379837350845337,10877.05078125,0.0,1.4014133679866791,10877.05078125,0.0,0.5052,0.50482,0.4952,0.006251530721783638,23.645039,11.818497,14.358350992202759,2022-11-04 19:53:52.912558,0.0
58,1.391033388376236,9513.0869140625,20.18279400000001,1.3101157834529877,9472.244140625,0.0,1.3374264907836915,9472.244140625,0.0,0.5616,0.52496,0.5154,0.00015239753702189773,25.082456,11.947477,15.327141523361206,2022-11-04 19:54:31.951930,0.0
59,1.380143675804138,9586.9248046875,17.978205999999997,1.428960566997528,9588.4755859375,0.0,1.442341582775116,9588.4755859375,0.0,0.5015,0.48388,0.488,7.126416312530637e-05,22.698885,11.703526,13.369109869003296,2022-11-04 19:55:08.171937,0.0
60,1.420316650867462,9593.197265625,17.815361000000003,1.3206694250106812,9594.685546875,0.0,1.3495190024375916,9594.685546875,0.0,0.5346,0.52838,0.5231,2.0165536625427194e-05,22.733794,11.893036,13.190435409545898,2022-11-04 19:55:44.868670,0.0
61,1.4054938209056855,9559.36328125,17.340623999999995,1.3149627747535706,9558.837890625,0.0,1.3513445413112641,9558.837890625,0.0,0.5512,0.52206,0.505,1.6070582660177024e-06,22.11345,11.685993,12.655681848526001,2022-11-04 19:56:20.124052,0.0
62,1.4056146454811096,9551.0537109375,19.291733999999995,1.3141674010753632,9550.8837890625,0.0,1.3473862087726594,9550.8837890625,0.0,0.5339,0.52886,0.5167,1.3339077895579976e-06,24.189916,11.93377,14.578731298446655,2022-11-04 19:56:58.430576,0.0
63,1.4229159259796142,9508.740234375,21.326319000000005,1.3210044457912444,9508.1552734375,0.0,1.3489348006248474,9508.1552734375,0.0,0.5438,0.53678,0.5266,7.333368330364465e-07,26.044209,11.730317,16.639161348342896,2022-11-04 19:57:37.590991,0.0
64,1.4094499194622039,9498.6962890625,18.747785,1.3307865812778472,9498.5625,0.0,1.3688613414764403,9498.5625,0.0,0.5386,0.5242,0.5173,5.543323595702532e-07,23.610055,11.813642,14.232569456100464,2022-11-04 19:58:14.043214,0.0
65,1.3938877439498902,9467.2099609375,19.104334,1.2594309359788896,9467.40234375,0.0,1.294930180311203,9467.40234375,0.0,0.5685,0.55268,0.5422,1.0347040415581432e-06,24.032701,11.828645,14.327837705612183,2022-11-04 19:58:51.327048,0.0
66,1.3419250023365021,9441.0498046875,18.166127999999997,1.2835127600431442,9440.8125,0.0,1.3210165917873382,9440.8125,0.0,0.5349,0.54098,0.5319,8.530169566256518e-07,22.831118,11.658148,13.637140274047852,2022-11-04 19:59:28.193777,0.0
67,1.3646932053565979,9425.1416015625,18.254230000000014,1.3736008503437043,9425.259765625,0.0,1.4106192624568938,9425.259765625,0.0,0.5349,0.51104,0.5048,1.1164860325152404e-06,23.17208,11.896274,13.599169969558716,2022-11-04 20:00:05.103598,0.0
68,1.3743629848957062,9393.2119140625,19.04739600000001,1.360520851612091,9392.8232421875,0.0,1.3960221636295318,9392.8232421875,0.0,0.5778,0.5081,0.4997,9.850815558820614e-07,24.084765,11.788385,14.408821821212769,2022-11-04 20:00:42.212956,0.0
69,1.4082006895542145,9386.4521484375,18.796701000000006,1.3305038163661957,9386.4111328125,0.0,1.3659392142295836,9386.4111328125,0.0,0.5163,0.52368,0.517,9.38140715334157e-07,23.556632,11.926949,14.243038892745972,2022-11-04 20:01:19.578037,0.0
70,1.3382379019260406,9348.0625,17.753105,1.3229542970657349,9348.060546875,0.0,1.3472336041927337,9348.060546875,0.0,0.5249,0.526,0.5208,8.381897487197421e-07,22.491553,11.779272,13.093032836914062,2022-11-04 20:01:55.660113,0.0
71,1.3242258310317994,9339.30078125,18.856464999999993,1.6904182291030885,9339.2998046875,0.0,1.7140710949897766,9339.2998046875,0.0,0.4662,0.42336,0.4156,1.085517396859359e-06,23.483663,11.668245,14.32741403579712,2022-11-04 20:02:32.481211,0.0
72,1.3094794821739197,9317.080078125,16.745860999999998,1.6358557255268098,9317.0146484375,0.0,1.6720622491836548,9317.0146484375,0.0,0.4855,0.4444,0.4422,8.354717806469125e-07,21.283438,11.95868,12.075336933135986,2022-11-04 20:03:06.903607,0.0
73,1.3279893296957015,9291.1416015625,18.386598999999993,1.3766330342292785,9291.1396484375,0.0,1.4074865531921388,9291.1396484375,0.0,0.531,0.51244,0.5026,1.4694066976517206e-06,23.205433,11.715185,13.827235698699951,2022-11-04 20:03:43.186354,0.0
74,1.3525185257196426,9286.03515625,19.382611999999995,1.3080459015369414,9285.279296875,0.0,1.3528456795215607,9285.279296875,0.0,0.5392,0.54206,0.5328,1.0507158094696933e-06,24.214048,11.819904,14.653363227844238,2022-11-04 20:04:21.130384,0.0
75,1.3117781341075898,9246.18359375,17.836824999999997,1.25853657245636,9246.1279296875,0.0,1.2963888001441957,9246.1279296875,0.0,0.5763,0.55388,0.5447,6.834397368038481e-07,22.625969,11.660657,13.200138568878174,2022-11-04 20:04:57.024121,0.0
76,1.3275097119808197,9231.0712890625,18.19724599999999,1.3984099457263945,9231.0703125,0.0,1.438722060918808,9231.0703125,0.0,0.509,0.50608,0.4962,6.199434778864088e-07,22.835927,11.85716,13.683815479278564,2022-11-04 20:05:34.467947,0.0
77,1.287167887687683,9195.0830078125,19.75372999999999,1.220386586546898,9195.0517578125,0.0,1.2740732043981553,9195.0517578125,0.0,0.5529,0.56594,0.546,1.1509961268529878e-06,24.858528,11.816096,14.934269189834595,2022-11-04 20:06:13.366117,0.0
78,1.3197148847579956,9172.8544921875,18.158798,1.2146183252334595,9172.65625,0.0,1.2641735512018204,9172.65625,0.0,0.5268,0.55366,0.5361,9.008603001348092e-07,22.93337,11.760918,13.537316799163818,2022-11-04 20:06:50.195862,0.0
79,1.311740837097168,9149.7314453125,19.703227000000012,1.302277919769287,9149.5654296875,0.0,1.3473122346401214,9149.5654296875,0.0,0.5208,0.53342,0.5274,1.1849008387798676e-06,24.670405,12.002671,14.902286291122437,2022-11-04 20:07:27.924124,0.0
80,1.3117302608489991,9123.78125,18.864113000000007,1.2286887409687042,9123.1796875,0.0,1.2733139503002167,9123.1796875,0.0,0.5726,0.56456,0.5582,8.47701812745072e-07,23.687554,11.745771,14.300918102264404,2022-11-04 20:08:04.904798,0.0
81,1.305629436969757,9115.7275390625,18.926808,1.2059373440742494,9115.373046875,0.0,1.2630655300617217,9115.373046875,0.0,0.5962,0.57138,0.554,1.490647264290601e-06,23.827617,11.876034,14.28357195854187,2022-11-04 20:08:41.869024,0.0
82,1.3138827168941498,9077.748046875,20.619607999999996,1.1919701603651047,9077.3662109375,0.0,1.236061874628067,9077.3662109375,0.0,0.5678,0.57562,0.5647,1.2171254866188974e-06,25.58475,11.632458,15.957505702972412,2022-11-04 20:09:20.285831,0.0
83,1.3829244840145112,9077.2060546875,19.408337,1.3148415029048919,9077.1572265625,0.0,1.3634117972850799,9077.1572265625,0.0,0.4977,0.51138,0.4996,8.891244647202257e-07,24.313233,11.83285,14.861042976379395,2022-11-04 20:09:57.539301,0.0
84,1.2886677658557892,9047.853515625,19.005794,1.2285233399868012,9047.275390625,0.0,1.2852770566940308,9047.275390625,0.0,0.5702,0.56766,0.5485,1.010025243886048e-06,24.097904,11.819678,14.313526153564453,2022-11-04 20:10:35.336011,0.0
85,1.269375046491623,9026.1689453125,17.939397999999997,1.1496066032648087,9025.7421875,0.0,1.2023910892009735,9025.7421875,0.0,0.6032,0.59428,0.5846,9.705881893751211e-07,22.679388,11.665466,13.439622402191162,2022-11-04 20:11:11.879166,0.0
86,1.2663678562641143,8999.6181640625,18.523407000000002,1.2197910584211349,9000.2294921875,0.0,1.274478114247322,9000.2294921875,0.0,0.5959,0.57126,0.5558,1.4289138334788731e-06,23.453793,11.882586,13.739567041397095,2022-11-04 20:11:49.739095,0.0
87,1.276544949412346,8969.37109375,18.35585899999999,1.1884418901205063,8968.697265625,0.0,1.2466017872095108,8968.697265625,0.0,0.6084,0.58444,0.5667,7.360526410593593e-07,23.126112,11.636966,13.658394575119019,2022-11-04 20:12:25.754168,0.0
88,1.245134619474411,8964.3671875,18.657801999999993,1.1296434154510497,8964.205078125,0.0,1.1817835319042205,8964.205078125,0.0,0.604,0.59862,0.5848,9.370052680424124e-07,23.519896,12.010055,14.05554986000061,2022-11-04 20:13:03.212986,0.0
89,1.233338143825531,8926.541015625,18.247779,1.2205340782403946,8925.5771484375,0.0,1.2663662934303284,8925.5771484375,0.0,0.5821,0.57472,0.5643,1.2470029560063267e-06,23.21036,11.711214,13.545082807540894,2022-11-04 20:13:39.989244,0.0
90,1.2438236409425736,8913.724609375,19.747056,1.176926702618599,8913.4248046875,0.0,1.2367104583978652,8913.4248046875,0.0,0.5946,0.58802,0.5697,7.36094420972222e-07,24.414715,11.765451,15.185443639755249,2022-11-04 20:14:18.450938,0.0
91,1.2178267276287078,8886.3203125,18.668868999999997,1.13428779733181,8885.98828125,0.0,1.1936506307125092,8885.98828125,0.0,0.5861,0.59402,0.5753,1.055547500072862e-06,23.471098,11.98932,13.992051362991333,2022-11-04 20:14:54.916490,0.0
92,1.235232214331627,8862.720703125,18.496145000000006,1.1978336219787598,8862.2509765625,0.0,1.266221936941147,8862.2509765625,0.0,0.5942,0.57922,0.5593,8.877327672962565e-07,23.270259,11.724719,13.908160209655762,2022-11-04 20:15:31.480332,0.0
93,1.2462260931730271,8842.2802734375,18.835679000000003,1.139107516169548,8842.4501953125,0.0,1.2054045897722245,8842.4501953125,0.0,0.6079,0.59588,0.582,1.281011236642371e-06,23.633698,12.098599,14.197709083557129,2022-11-04 20:16:08.875414,0.0
94,1.198108771443367,8809.6103515625,18.771687999999997,1.2583470333814621,8808.9599609375,0.0,1.3104194104671478,8808.9599609375,0.0,0.5595,0.56134,0.5513,7.887712172305328e-07,23.588119,11.659747,14.183943271636963,2022-11-04 20:16:45.430920,0.0
95,1.2466632384061813,8804.1259765625,18.539039999999996,1.1612604030370712,8803.9609375,0.0,1.2107038605213165,8803.9609375,0.0,0.6149,0.6001,0.5857,8.061481935328629e-07,22.942889,12.080383,13.980555534362793,2022-11-04 20:17:21.546623,0.0
96,1.2218942016363143,8771.455078125,20.253378000000005,1.1900114767551422,8770.9462890625,0.0,1.248460585474968,8770.9462890625,0.0,0.5954,0.58814,0.5726,9.122664437200001e-07,25.050387,11.776306,15.502353191375732,2022-11-04 20:17:59.531976,0.0
97,1.2322959113121033,8759.8623046875,18.62688900000001,1.1335145916938782,8759.6689453125,0.0,1.1848288983106614,8759.6689453125,0.0,0.6386,0.59978,0.5854,9.443201633985154e-07,23.602066,11.748058,14.016549348831177,2022-11-04 20:18:36.637094,0.0
98,1.222906663417816,8739.8935546875,18.912672000000004,1.2536846075057984,8738.6591796875,0.0,1.3174665129184724,8738.6591796875,0.0,0.5581,0.56808,0.5527,1.010001938084315e-06,23.800967,11.863139,14.171254873275757,2022-11-04 20:19:13.900089,0.0
99,1.180398347377777,8720.86328125,17.904117000000003,1.099976375579834,8720.5947265625,0.0,1.1636371678113937,8720.5947265625,0.0,0.64,0.61246,0.5913,1.0247415502817603e-06,22.628151,11.636407,13.36279821395874,2022-11-04 20:19:49.814263,0.0
100,1.2032553774118424,8707.3125,20.761513999999995,1.22604913854599,8706.16796875,0.0,1.298111692070961,8706.16796875,0.0,0.6014,0.56588,0.5444,9.005818242258101e-07,25.745396,11.879524,15.98340129852295,2022-11-04 20:20:28.567368,0.0
101,1.1870369184017182,8684.794921875,17.790930999999993,1.060045817255974,8684.591796875,0.0,1.1276851189136505,8684.591796875,0.0,0.6477,0.62736,0.6051,1.2201589925098233e-06,22.570549,11.648584,13.151503562927246,2022-11-04 20:21:04.027679,0.0
102,1.186014519929886,8671.0185546875,18.674980000000005,1.1311247899532317,8670.875,0.0,1.1948474371433258,8670.875,0.0,0.653,0.60634,0.588,7.524686793658475e-07,23.280998,11.783731,14.231356620788574,2022-11-04 20:21:40.669050,0.0
103,1.1668974417448044,8640.873046875,18.403608999999996,1.0908392177820205,8640.7470703125,0.0,1.168852368593216,8640.7470703125,0.0,0.6478,0.61546,0.5913,1.0933401881629834e-06,23.298589,11.821765,13.730014085769653,2022-11-04 20:22:17.482218,0.0
104,1.2067744493484498,8625.173828125,17.755418000000002,1.172635357618332,8625.14453125,0.0,1.226818186044693,8625.14453125,0.0,0.6171,0.59064,0.5696,1.1297254332021112e-06,22.54747,11.682825,13.196506977081299,2022-11-04 20:22:53.748499,0.0
105,1.2638238114118576,8606.662109375,18.320666999999997,1.1709066004753113,8606.62109375,0.0,1.2343380796909331,8606.62109375,0.0,0.5587,0.58616,0.5689,9.621550134397694e-07,23.067352,11.976024,13.627510786056519,2022-11-04 20:23:30.369350,0.0
106,1.170874997973442,8575.986328125,19.801223,1.153191433429718,8575.9267578125,0.0,1.2100131225585937,8575.9267578125,0.0,0.6477,0.59726,0.5818,1.932130089699058e-06,24.566246,11.684361,15.22334337234497,2022-11-04 20:24:08.149261,0.0
