label,predict,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
7,0,0.8679278,0.0006249553,0.6303312,0.79453105,0.765367,0.64866155,0.11240561,0.8658674,0.6814869,0.8107312
2,7,0.86503494,0.0006201492,0.6289571,0.79594743,0.75969493,0.65523744,0.11210787,0.87019646,0.67374176,0.816652
9,0,0.8739461,0.0006314032,0.6315205,0.79472136,0.76811314,0.63541204,0.11104146,0.8581277,0.6960588,0.808283
6,7,0.860954,0.00061991817,0.62060374,0.80141807,0.76513714,0.6602674,0.1133271,0.8737356,0.6660878,0.81372374
2,0,0.8723126,0.00063477125,0.6336256,0.79706115,0.766955,0.6413476,0.110933855,0.85994536,0.6907573,0.80333614
5,7,0.8623799,0.00062899024,0.62184906,0.79987156,0.764652,0.656569,0.11315894,0.8715375,0.6707181,0.8151989
0,7,0.8649321,0.00062565703,0.6231217,0.7995489,0.76652044,0.6531318,0.11309908,0.86774653,0.67798257,0.81008804
9,0,0.8666583,0.0006251933,0.62440914,0.79561013,0.76565087,0.6496405,0.11340616,0.8660596,0.6810093,0.81253713
0,0,0.87347484,0.0006294837,0.6347823,0.79452163,0.7652424,0.6395783,0.11009327,0.8600293,0.6909862,0.8087229
2,0,0.86717504,0.00063433766,0.62784743,0.7978289,0.76871896,0.648467,0.11193738,0.8666374,0.6809275,0.80783635
2,7,0.8614814,0.00062382995,0.62489074,0.7992666,0.7658022,0.65949386,0.11209209,0.87416327,0.6661509,0.8144701
6,0,0.86823374,0.00063060125,0.63041174,0.79008746,0.76688254,0.6472295,0.11053584,0.8675559,0.68125457,0.81774473
4,7,0.8654197,0.0006247278,0.6264764,0.7970963,0.76550996,0.65250486,0.112955175,0.86789566,0.6783303,0.81153804
9,7,0.8606331,0.000626011,0.6213726,0.7992978,0.7644373,0.6611052,0.1117309,0.8752281,0.66411227,0.81865853
6,7,0.8647478,0.00062550046,0.627282,0.79636246,0.7630152,0.6549133,0.11215787,0.8710349,0.6731616,0.815297
7,0,0.8684627,0.0006276683,0.6296629,0.79630214,0.7668831,0.6489485,0.11111872,0.8661777,0.68092084,0.80889666
6,7,0.8597725,0.00062232424,0.61681646,0.8044993,0.7646755,0.66145325,0.1138581,0.87412554,0.6638174,0.8145062
8,0,0.88123167,0.0006270542,0.63824207,0.79974055,0.7646649,0.62810147,0.10831593,0.8522254,0.70275176,0.7998174
6,7,0.8565124,0.0006156183,0.612377,0.80149096,0.76706296,0.6653173,0.11091436,0.88107955,0.65601915,0.8226976
2,0,0.87971365,0.000629653,0.6307413,0.8009347,0.76489097,0.6287013,0.109901205,0.8520469,0.70576555,0.79956
5,7,0.8623414,0.0006159939,0.6273305,0.7982102,0.76170754,0.6608628,0.11023586,0.8761059,0.6629557,0.82047343
0,0,0.8778768,0.0006288928,0.6307482,0.8006592,0.7656295,0.63105786,0.11054437,0.8537598,0.70001537,0.80373585
9,7,0.8667474,0.00062462717,0.6285183,0.7939639,0.7652348,0.6512278,0.11175584,0.867817,0.679348,0.81330174
4,7,0.862214,0.0006277421,0.6197005,0.8030524,0.7666248,0.6555875,0.11399148,0.8702587,0.67209625,0.8091928
2,7,0.8609646,0.0006260223,0.6209488,0.7966084,0.76501405,0.6586659,0.112428635,0.8743205,0.66815144,0.81904036
7,0,0.87561893,0.0006277706,0.63955194,0.7929929,0.76409006,0.63822925,0.109515615,0.858669,0.69279945,0.8076468
5,0,0.88972205,0.00062827155,0.645341,0.80611354,0.76789844,0.6145106,0.09985797,0.848412,0.71438974,0.7915651
2,0,0.8713276,0.0006279375,0.63481796,0.79685205,0.7666716,0.64418834,0.109973915,0.8629102,0.686157,0.80556464
2,0,0.87311774,0.00063045736,0.6373572,0.79570806,0.7655093,0.6411001,0.109731294,0.86117744,0.68862,0.8073158
0,7,0.86575407,0.00062382966,0.6234014,0.80407745,0.7625683,0.65209967,0.11317144,0.8669215,0.67694163,0.810218
9,0,0.87418944,0.0006281635,0.63247955,0.79627067,0.76380634,0.6387368,0.11158705,0.8580955,0.69530743,0.80467296
7,0,0.87673414,0.0006257625,0.637043,0.79308444,0.7656348,0.63431954,0.10905691,0.8572707,0.6968815,0.8076933
4,0,0.8774336,0.0006350465,0.63924134,0.7971386,0.7649536,0.6337531,0.108985014,0.8551928,0.69787127,0.80191153
8,7,0.86337894,0.000624039,0.62490773,0.79912174,0.763325,0.6566432,0.11234616,0.87211007,0.67027485,0.81554484
9,0,0.867168,0.0006243736,0.62476814,0.7957336,0.764981,0.64998764,0.11327118,0.865818,0.6822265,0.811903
2,7,0.86283916,0.00063119654,0.62400645,0.80111337,0.7651468,0.6544226,0.11352918,0.86929005,0.6741706,0.81033254
4,0,0.873333,0.0006329291,0.6326865,0.79935825,0.7679776,0.6381519,0.11106874,0.8583557,0.6923293,0.8027823
6,0,0.88292456,0.0006293776,0.6397768,0.79939765,0.76507473,0.62370074,0.10654828,0.8503082,0.7084417,0.8006542
2,0,0.8738213,0.00063067034,0.63695574,0.79725987,0.76544315,0.64030755,0.109583326,0.8602568,0.6901047,0.80306965
0,0,0.86897075,0.00062726164,0.6311246,0.7941519,0.76656955,0.64815414,0.11113648,0.8659093,0.6816712,0.8099215
7,7,0.858638,0.00062521826,0.61257666,0.8040468,0.76900303,0.6588564,0.11361751,0.8744857,0.6667426,0.81452435
8,0,0.86639994,0.00062665564,0.62820834,0.79298025,0.76350945,0.6490789,0.11349699,0.8659818,0.6820489,0.8163378
5,7,0.8618735,0.00062551897,0.6216485,0.80035925,0.7635543,0.6594947,0.11287162,0.87283283,0.66777796,0.81516457
9,0,0.8760856,0.0006310248,0.6347295,0.79539883,0.7628877,0.6359376,0.110992394,0.8555763,0.6985704,0.80573976
2,0,0.8807291,0.00063254545,0.6386745,0.797712,0.7634419,0.62711006,0.10788196,0.85195655,0.7059741,0.80316234
5,0,0.87753475,0.00063663797,0.63226485,0.8016369,0.76521647,0.6335921,0.109358616,0.85485226,0.7007494,0.79826725
5,7,0.86226267,0.00061765226,0.62078327,0.79589254,0.76468533,0.6579608,0.11249134,0.87300646,0.67045766,0.8187826
7,7,0.8644822,0.000628192,0.62828064,0.7991931,0.7652695,0.65438545,0.11188888,0.8701632,0.672813,0.8118668
6,7,0.85772634,0.00062257814,0.6122245,0.80328006,0.7682823,0.6626247,0.112923086,0.87618333,0.6620859,0.81696826
2,7,0.8653129,0.000631331,0.6219627,0.7976111,0.76892793,0.65092075,0.1129324,0.86673516,0.6785692,0.8124249
2,7,0.8650312,0.0006322327,0.6210136,0.8008031,0.76853657,0.6509945,0.11353474,0.86665887,0.6795155,0.80787575
7,7,0.8611813,0.0006194687,0.61987805,0.79903686,0.76402926,0.6595936,0.112299114,0.8751219,0.6640166,0.819216
5,0,0.8696775,0.0006287586,0.6257996,0.79817396,0.7672918,0.6430986,0.112660296,0.86165094,0.68930835,0.80770844
6,0,0.87241864,0.000637973,0.6284124,0.7988039,0.77029854,0.63954985,0.110654406,0.8600355,0.6922075,0.80230457
7,7,0.8594201,0.0006202648,0.6183886,0.79886955,0.76273644,0.6631463,0.11078277,0.8779227,0.66061074,0.8242681
6,7,0.8623787,0.0006229882,0.6235401,0.79727525,0.7661292,0.6572829,0.11195669,0.8734515,0.66949844,0.81650275
9,0,0.87387514,0.0006245774,0.63520217,0.7918746,0.7645997,0.63986784,0.11068688,0.8604044,0.6919529,0.80944383
4,7,0.8607271,0.0006216523,0.6195266,0.7997673,0.76630056,0.6596218,0.112802394,0.87449783,0.6669525,0.8155835
6,7,0.86596984,0.00062967517,0.6239643,0.8051494,0.7647502,0.65108615,0.11275333,0.86663157,0.679129,0.8045619
2,0,0.86973906,0.0006239218,0.63385165,0.79887116,0.76497346,0.64826614,0.110587865,0.8655136,0.67957,0.80763364
2,0,0.86900234,0.0006299078,0.6269832,0.797476,0.76754075,0.6458416,0.11216382,0.8633114,0.6863538,0.80583733
2,7,0.86009926,0.00062316086,0.6161404,0.80420226,0.7660185,0.66017175,0.11378798,0.8734143,0.66434896,0.81431955
9,0,0.8698408,0.00062650046,0.62924206,0.79414636,0.7641386,0.6456538,0.112613894,0.8630031,0.68640196,0.8107471
2,7,0.86307913,0.00062664977,0.6239728,0.79560894,0.7636515,0.6576356,0.11209414,0.8728916,0.66910005,0.81830204
8,0,0.8670644,0.0006253965,0.62651074,0.7945758,0.7649639,0.64960057,0.112679146,0.8660182,0.68240565,0.8137919
7,0,0.8686297,0.0006306878,0.6328381,0.7987469,0.76666194,0.6474407,0.11101155,0.86542064,0.680808,0.8068964
8,7,0.8635631,0.0006275546,0.623408,0.7989868,0.76578194,0.65423,0.114044316,0.86892617,0.67412907,0.8129884
7,7,0.8547322,0.000611848,0.611043,0.8044096,0.7669203,0.66805935,0.11001041,0.8843895,0.64949447,0.82357985
2,0,0.8691338,0.0006304805,0.63122267,0.7959592,0.7630453,0.64712983,0.1122232,0.8639911,0.68413055,0.81067973
6,0,0.8676408,0.0006315964,0.62816113,0.7960929,0.7652881,0.64912534,0.11269083,0.86469746,0.68170226,0.81147176
5,0,0.8724406,0.0006337669,0.63526064,0.79775006,0.7650833,0.6415161,0.11144626,0.85923314,0.6908584,0.8027852
6,0,0.86782426,0.0006309902,0.6251507,0.79811305,0.7690452,0.64675224,0.112361364,0.8647445,0.68327016,0.808259
8,7,0.866406,0.00062739936,0.62928253,0.79565483,0.7631711,0.65071464,0.11254127,0.86709213,0.6804179,0.8110707
7,0,0.8674682,0.00063008966,0.6219457,0.80234176,0.7653508,0.647418,0.11381866,0.8631548,0.68471473,0.80690384
4,7,0.86246604,0.0006301756,0.6217133,0.7999237,0.7680104,0.65566117,0.11265931,0.8714869,0.6722841,0.81141263
9,0,0.8684211,0.00062352145,0.630803,0.79619586,0.7670024,0.64874524,0.111072615,0.86666435,0.6796939,0.81026196
0,0,0.8715725,0.0006270186,0.633087,0.79469806,0.765669,0.6431354,0.11090295,0.8621924,0.6888832,0.8084003
9,0,0.8699884,0.0006334293,0.6294672,0.7976965,0.76447225,0.6468253,0.11256823,0.86226803,0.68496764,0.8074333
9,0,0.8711175,0.00063845626,0.6296868,0.7987724,0.7672596,0.64207166,0.11155197,0.8600586,0.69197565,0.803486
8,7,0.86297214,0.0006270927,0.61731815,0.8013285,0.765837,0.654975,0.114044316,0.86933434,0.67404354,0.81301844
2,0,0.8723698,0.00062206155,0.6352523,0.79760987,0.7659244,0.6446249,0.108605616,0.86469674,0.6824911,0.8093654
0,0,0.87334085,0.0006296922,0.63621855,0.79563296,0.76498514,0.6396606,0.11006996,0.8603432,0.69172686,0.80643696
6,0,0.8693505,0.0006343536,0.62655985,0.7989613,0.7664249,0.6452293,0.112639174,0.8624814,0.68751734,0.80512464
0,0,0.8743482,0.00063044054,0.6320116,0.79574955,0.76431304,0.638817,0.11087365,0.8582474,0.69600433,0.80448705
4,7,0.85684896,0.000617436,0.6122363,0.801971,0.7662009,0.6648805,0.111621186,0.88045317,0.6570362,0.82147294
4,0,0.8695396,0.00063286995,0.63102514,0.79665995,0.7643309,0.64492714,0.112099834,0.8627258,0.6857529,0.8087752
6,7,0.8590165,0.0006218849,0.61540544,0.80163443,0.76571655,0.66127896,0.11344073,0.87570214,0.66341716,0.8177732
9,0,0.86791134,0.0006292732,0.6274202,0.7954241,0.766513,0.6473486,0.1127002,0.86567545,0.6830124,0.81100154
4,0,0.87303597,0.0006383206,0.6295065,0.8006868,0.76523006,0.63970906,0.11139021,0.8569486,0.6957228,0.8018727
7,7,0.85949725,0.00062408147,0.6182273,0.79760647,0.7671366,0.6613545,0.11021146,0.87792605,0.66225415,0.82177293
4,0,0.8684395,0.0006330321,0.6300315,0.79735285,0.7688759,0.6442908,0.111755766,0.8638196,0.68677247,0.806771
9,0,0.8694496,0.0006314799,0.6271712,0.79638445,0.7655151,0.6456944,0.11243285,0.8621413,0.6885227,0.8082082
0,0,0.87415415,0.0006313599,0.6294973,0.7985801,0.7659013,0.63877004,0.11087217,0.8576933,0.696341,0.8028356
9,0,0.8760395,0.00063815905,0.6305154,0.799707,0.76638305,0.6348796,0.110474244,0.85461354,0.70096314,0.79991657
6,0,0.86637306,0.0006311343,0.6263964,0.79671097,0.76335853,0.649767,0.113318786,0.8660678,0.6797179,0.813571
9,0,0.86838096,0.0006250949,0.62979543,0.7953938,0.76300764,0.64921725,0.11263023,0.8654111,0.6811955,0.81179273
4,0,0.8780061,0.00063536287,0.63730407,0.7990895,0.7680183,0.631689,0.10777698,0.85532826,0.70072544,0.79818696
4,0,0.87277246,0.00063071307,0.6307051,0.7989225,0.7634812,0.64109355,0.111300096,0.85884327,0.6936114,0.80503124
8,0,0.8869535,0.0006254868,0.63441163,0.80934423,0.7675152,0.6144792,0.104507215,0.8468195,0.7190877,0.7889495
0,7,0.86518985,0.0006288413,0.6228984,0.7981951,0.7661385,0.6521434,0.11386629,0.8671059,0.6771517,0.81140244
5,0,0.8686488,0.00062799046,0.63086474,0.7963976,0.7665281,0.64748734,0.111303344,0.8655172,0.6825772,0.80788124
8,0,0.8768857,0.0006303573,0.63550985,0.7920655,0.7635559,0.6341421,0.11005115,0.8557881,0.70066595,0.8077492
7,0,0.87180173,0.0006273713,0.6350497,0.7964403,0.7615185,0.6437544,0.11090383,0.86168885,0.687509,0.81015897
7,7,0.86749876,0.0006220423,0.6303888,0.7961768,0.7650495,0.6514806,0.11134018,0.86835,0.6769564,0.8122576
5,0,0.8694319,0.0006263204,0.63231736,0.79904747,0.76399314,0.6474342,0.111925565,0.8645519,0.6820515,0.8064068
9,0,0.8682031,0.00062644697,0.62925977,0.7939492,0.7644964,0.647927,0.11199222,0.86549467,0.68279076,0.81331086
2,0,0.88921094,0.00062796084,0.6437455,0.80082804,0.7657909,0.6130071,0.102339216,0.8463226,0.71812713,0.7976614
4,0,0.8759219,0.0006314824,0.6341961,0.79802835,0.76531607,0.63682973,0.10977852,0.85672706,0.6979324,0.80051637
9,0,0.8703951,0.00062989636,0.6324321,0.7937837,0.7624657,0.6447736,0.11174366,0.86289024,0.6882763,0.80963564
0,7,0.86010754,0.00061601383,0.6173277,0.8031674,0.76633316,0.6627478,0.11149978,0.87655795,0.6621599,0.815713
0,7,0.8670432,0.0006213733,0.6323001,0.8017179,0.7635283,0.6526479,0.11092342,0.8687122,0.67479485,0.8066227
5,0,0.86826074,0.00063471467,0.6265359,0.8000527,0.76670516,0.6467844,0.11308335,0.86313564,0.68409723,0.8069626
9,0,0.8732547,0.0006260441,0.6349243,0.7989045,0.7634043,0.64180756,0.11115851,0.86001724,0.68941855,0.80327785
9,7,0.86697114,0.0006247147,0.6286853,0.7954138,0.76410997,0.65023226,0.11264561,0.8674655,0.6786277,0.81306845
2,7,0.8635621,0.0006183096,0.61926323,0.798054,0.7671589,0.65597034,0.11262825,0.8721464,0.6703826,0.8153906
4,7,0.8633134,0.0006267411,0.6282221,0.79841053,0.7642977,0.65658283,0.11302709,0.8698655,0.67230046,0.812085
8,0,0.87066907,0.0006280267,0.62767005,0.7948426,0.7648989,0.6439357,0.11289362,0.8615262,0.6888437,0.80903196
6,7,0.8585085,0.0006167884,0.6177609,0.8007915,0.7651689,0.6640141,0.11133302,0.87921983,0.65810114,0.82097334
5,7,0.85773194,0.0006235,0.6092507,0.8045729,0.7729318,0.66209537,0.11091657,0.8775241,0.66136694,0.8142598
5,0,0.8690603,0.0006347081,0.62723184,0.79913193,0.76622945,0.6453575,0.112953104,0.86286086,0.6848346,0.8072477
0,0,0.865422,0.0006363825,0.6183488,0.80210567,0.77040863,0.6493795,0.11295581,0.86530995,0.68171245,0.8072038
4,0,0.8749193,0.0006345783,0.6321469,0.8013293,0.7682689,0.6379167,0.10966845,0.8578636,0.6946724,0.79743576
9,7,0.8664,0.0006252847,0.6284339,0.7943804,0.7658552,0.651321,0.11192297,0.86831456,0.6778338,0.812711
6,7,0.8592278,0.0006237009,0.61618173,0.7997642,0.768037,0.6594102,0.11311745,0.87473863,0.6656042,0.81824976
8,0,0.87886524,0.0006355309,0.63140637,0.801932,0.76572686,0.6288222,0.10981678,0.8519496,0.7043749,0.79986805
2,0,0.86713064,0.00063154346,0.6295183,0.7963639,0.76420224,0.64869094,0.11344951,0.8645087,0.6820696,0.80949897
4,0,0.8700744,0.00062967825,0.63083315,0.79525226,0.76575625,0.64460427,0.112437166,0.86308634,0.68605363,0.8094708
8,7,0.86684823,0.0006249162,0.62595105,0.7958061,0.7662388,0.651566,0.11209403,0.8674645,0.67946774,0.81214887
6,7,0.8603,0.0006222815,0.6199479,0.80242753,0.76692015,0.6590949,0.113302045,0.8734748,0.6660501,0.81360686
6,7,0.864262,0.0006294718,0.6248629,0.7967735,0.76553446,0.6545041,0.11285629,0.8688581,0.67585105,0.81273925
8,7,0.86134297,0.0006240607,0.6201862,0.7989676,0.7653521,0.6575284,0.113208495,0.8726819,0.6692344,0.8170265
8,0,0.8749714,0.0006244584,0.63044655,0.7970902,0.7655151,0.63642067,0.111652136,0.8566629,0.69440544,0.8077998
4,7,0.86513424,0.0006330714,0.62673515,0.79604703,0.7672071,0.65200156,0.11268744,0.8677682,0.67796475,0.81130725
9,0,0.87961614,0.0006302711,0.6366029,0.79815006,0.7660451,0.63069195,0.10788504,0.8536956,0.7030846,0.7997447
9,7,0.86294293,0.0006179323,0.6194048,0.7976878,0.76634055,0.6568103,0.11201349,0.87286925,0.673219,0.81424415
6,0,0.8658837,0.0006364611,0.6255721,0.7982709,0.7642466,0.6502663,0.113882564,0.86516196,0.6815288,0.808917
0,0,0.8746211,0.00062898634,0.63457876,0.79564184,0.7663511,0.63832635,0.10990196,0.8587388,0.6948496,0.80381256
8,0,0.87109804,0.0006272332,0.63614523,0.7961092,0.7640734,0.6434062,0.11100504,0.8616535,0.6861773,0.8096957
9,0,0.8726206,0.0006329583,0.6311454,0.7963265,0.76638204,0.63860273,0.11216607,0.8582837,0.6937227,0.80715626
0,0,0.8667701,0.00063104706,0.62902737,0.79651684,0.765451,0.6494218,0.11281957,0.8657702,0.6820622,0.8101887
6,7,0.8654552,0.00062990445,0.6223525,0.79799634,0.76688164,0.65083313,0.11368325,0.8674291,0.6788015,0.8114581
2,7,0.8527631,0.0006078839,0.6049083,0.8046899,0.76765454,0.6693968,0.10848424,0.887014,0.64627767,0.8297711
7,7,0.86286414,0.0006246528,0.62432146,0.7986099,0.7671821,0.6556225,0.11273088,0.8715033,0.6720324,0.8122706
2,0,0.8744905,0.0006286738,0.6362728,0.79467005,0.76566696,0.63943195,0.10916303,0.86063343,0.6915103,0.8060243
0,0,0.87971485,0.0006283264,0.64025486,0.7948296,0.76568645,0.63131833,0.106975585,0.85588443,0.7008806,0.8028122
5,0,0.8669103,0.0006293017,0.6253458,0.8006348,0.76753426,0.64996374,0.11300499,0.8652752,0.679875,0.80566806
9,0,0.86877334,0.0006283808,0.6321573,0.79413253,0.7620088,0.6474176,0.11259297,0.8637011,0.6841511,0.8124861
0,7,0.8639999,0.00062229665,0.62666553,0.79775566,0.76449126,0.6528687,0.11355166,0.8694105,0.67462015,0.8145094
9,0,0.8689066,0.00063012185,0.6294929,0.7969499,0.7656982,0.6480126,0.112094715,0.8644561,0.682825,0.80834264
8,0,0.8791845,0.00062715466,0.6400721,0.79514307,0.76684624,0.6289929,0.10842992,0.853487,0.7020315,0.80478793
4,0,0.8673984,0.00063341303,0.6269288,0.7970319,0.7672344,0.6482199,0.11272899,0.86570495,0.68187565,0.80853486
8,7,0.8671738,0.00062111276,0.6230576,0.7942267,0.767739,0.64923495,0.11095891,0.8675478,0.6804553,0.81602997
9,0,0.86680925,0.0006265312,0.62250304,0.7999347,0.76742524,0.6485795,0.11300635,0.86552906,0.68251544,0.8070922
6,7,0.8537411,0.0006110767,0.60241795,0.80620366,0.77071124,0.66687083,0.109362,0.88483536,0.65110993,0.8227365
5,7,0.8550537,0.00061750313,0.61008644,0.8020878,0.7669258,0.6667102,0.11074078,0.8824209,0.6535983,0.82432395
8,7,0.8639009,0.0006191187,0.624623,0.7935762,0.7639912,0.65480405,0.11258457,0.8708629,0.67630637,0.81751895
5,7,0.8593847,0.00062355737,0.6149656,0.8012498,0.7668747,0.6597551,0.113605,0.8744569,0.6665615,0.81632316
8,0,0.87614095,0.00062460627,0.63653016,0.79151297,0.76355946,0.6354438,0.11022348,0.85646755,0.6990026,0.8095822
