epoch,train_loss,train_l2_loss,train_excange_proc,val_loss,val_l2_loss,val_excange_proc,test_loss,test_l2_loss,test_excange_proc,train_acc,val_acc,test_acc,diff,train_proc,eval_proc,comm_proc,timestamp,sleep_proc
57,1.0306267303228378,7978.56640625,27.137449999999998,1.0934884017705917,7977.5224609375,0.0,1.1907668036222459,7977.5224609375,0.0,0.6944,0.61464,0.5879,1.6248127394646872e-06,38.173366,50.639403,14.345276355743408,2022-11-04 20:42:09.256417,0.0
58,1.0166413164138794,7929.408203125,28.32666100000001,1.133234992146492,7928.89990234375,0.0,1.2111452955007553,7928.89990234375,0.0,0.6201,0.60864,0.5874,2.0043062249897048e-06,39.326765,46.168793,14.552322626113892,2022-11-04 20:43:36.279567,0.0
59,1.0434215402603149,7881.02734375,28.205447,0.9079694207906723,7880.96875,0.0,1.0149663430452347,7880.96875,0.0,0.7105,0.68454,0.6511,1.323065475844487e-06,39.789495,48.49843,14.594371557235718,2022-11-04 20:45:06.114476,0.0
60,1.0074152386188506,7833.3291015625,27.750156999999998,1.0342003833055495,7832.79638671875,0.0,1.1525773191452027,7832.79638671875,0.0,0.715,0.64858,0.6156,2.4602111352578504e-06,38.009024,49.365539,14.175267934799194,2022-11-04 20:46:35.169642,0.0
61,1.0450296998023987,7784.392578125,27.329954,0.9184169703722,7784.17822265625,0.0,1.043916066288948,7784.17822265625,0.0,0.7146,0.68584,0.6492,1.7460752133047208e-06,39.732391,46.351395,15.038078308105469,2022-11-04 20:48:02.533150,0.0
62,1.0229069018363952,7739.92041015625,27.69375,1.0668387770652772,7739.21728515625,0.0,1.182769728899002,7739.21728515625,0.0,0.6789,0.6336,0.5983,1.505135855950357e-06,37.650102,50.131756,14.311203956604004,2022-11-04 20:49:31.932459,0.0
63,0.9745305222272873,7687.75146484375,28.960804000000003,0.8796205643415451,7687.4072265625,0.0,1.0138857370615006,7687.4072265625,0.0,0.73,0.69422,0.6606,2.0011054857604904e-06,39.87339,46.303872,14.599611520767212,2022-11-04 20:50:59.465111,0.0
64,0.9772083765268326,7642.30810546875,27.895353999999983,1.049716372013092,7642.2080078125,0.0,1.1742422741651535,7642.2080078125,0.0,0.6755,0.64338,0.6122,1.926692448250833e-06,38.399726,46.561338,15.029819250106812,2022-11-04 20:52:26.007351,0.0
65,0.9646244609355926,7595.39794921875,28.521336000000005,1.0150346947908402,7595.20361328125,0.0,1.1446169257164,7595.20361328125,0.0,0.7071,0.65306,0.6184,1.7108352494688006e-06,39.011227,48.757105,15.016101121902466,2022-11-04 20:53:55.272746,0.0
66,0.9755556964874268,7544.462890625,27.179963000000004,0.8557469800710679,7544.3896484375,0.0,0.9898862677812577,7544.3896484375,0.0,0.7149,0.70494,0.6639,1.5429742461492424e-06,38.939778,48.179507,13.829244375228882,2022-11-04 20:55:23.674243,0.0
67,0.9349346804618835,7498.83544921875,28.434800000000003,0.8557168204784393,7497.6923828125,0.0,0.9940084785223007,7497.6923828125,0.0,0.7084,0.70456,0.6598,1.926532377183321e-06,38.537393,51.597788,15.628350257873535,2022-11-04 20:56:55.378839,0.0
68,0.9641419899463654,7457.552734375,25.827084000000003,0.8576597514152526,7456.767578125,0.0,0.9950359243154526,7456.767578125,0.0,0.7273,0.70342,0.6655,1.7674328773864545e-06,36.766089,46.32888,13.944578170776367,2022-11-04 20:58:19.993526,0.0
69,0.974219274520874,7416.0263671875,27.495757000000005,0.9290740947723388,7415.95263671875,0.0,1.0741337198019028,7415.95263671875,0.0,0.7104,0.6816,0.6413,1.649140926929249e-06,39.143464,47.235511,14.810950517654419,2022-11-04 20:59:48.074113,0.0
70,0.951974767446518,7370.26806640625,27.667037000000004,0.8112878295183181,7370.08740234375,0.0,0.960484608411789,7370.08740234375,0.0,0.7443,0.71884,0.6739,1.4584020391339436e-06,38.593178,50.789065,15.138556718826294,2022-11-04 21:01:18.686548,0.0
71,0.9313669526576995,7323.94482421875,28.27300999999998,0.8358575854301452,7323.6474609375,0.0,0.9836225992441178,7323.6474609375,0.0,0.7296,0.71424,0.672,1.9636008801171556e-06,37.968384,47.066242,14.50473690032959,2022-11-04 21:02:45.116045,0.0
72,0.9365817856788635,7279.15087890625,28.621515999999993,0.9585067558288575,7278.17431640625,0.0,1.1034954357147218,7278.17431640625,0.0,0.6758,0.67282,0.6357,2.037465492321644e-06,38.913579,47.246649,15.122725009918213,2022-11-04 21:04:12.852029,0.0
73,0.9214632928371429,7244.0634765625,27.575940999999997,0.7860965549945831,7243.3134765625,0.0,0.9473048663139343,7243.3134765625,0.0,0.7541,0.72682,0.6826,2.0822046735702315e-06,39.452031,46.610323,14.76110553741455,2022-11-04 21:05:40.626052,0.0
74,0.9177205514907837,7203.3447265625,27.755117999999985,0.8848652735948562,7203.29736328125,0.0,1.047871955037117,7203.29736328125,0.0,0.7424,0.69708,0.6542,1.8897160316555528e-06,39.390951,46.948808,15.281604290008545,2022-11-04 21:07:08.522796,0.0
75,0.892031021118164,7155.42578125,26.562763999999994,0.8116471336483956,7155.267578125,0.0,0.9654771542549133,7155.267578125,0.0,0.7431,0.72266,0.6791,1.5723780961707234e-06,38.89403,49.403171,14.217877626419067,2022-11-04 21:08:38.428103,0.0
76,0.8829409337043762,7107.5,28.677673,0.9279083898067474,7107.22265625,0.0,1.1037441205978393,7107.22265625,0.0,0.7326,0.69246,0.6462,2.0773809410457034e-06,39.182653,47.333383,14.860578060150146,2022-11-04 21:10:06.225943,0.0
77,0.8920028853416443,7066.244140625,27.114979,0.7767875807285309,7065.509765625,0.0,0.9345388013124466,7065.509765625,0.0,0.7427,0.73412,0.6849,1.946610836967011e-06,39.181139,48.999286,14.265495300292969,2022-11-04 21:11:36.075001,0.0
78,0.9205039981007576,7021.82763671875,26.60111399999999,0.9083852630853653,7021.57275390625,0.0,1.0830567961931228,7021.57275390625,0.0,0.6901,0.69202,0.651,2.6095492557942634e-06,39.083197,45.587455,14.306921243667603,2022-11-04 21:13:02.234769,0.0
79,0.8845367223024369,6979.900390625,27.693253999999992,0.8040137590169907,6979.7080078125,0.0,0.9676468342542648,6979.7080078125,0.0,0.7281,0.72498,0.679,1.8460435740053072e-06,38.150516,47.904991,13.67878794670105,2022-11-04 21:14:29.569973,0.0
80,0.8897262346744538,6933.388671875,27.209280000000003,0.8201523782014847,6933.35205078125,0.0,1.003053423166275,6933.35205078125,0.0,0.7344,0.71758,0.6622,2.1306334474502364e-06,37.731629,50.649345,14.598205089569092,2022-11-04 21:15:59.240620,0.0
81,0.8677671605348587,6888.0810546875,28.465940999999997,0.781320046544075,6888.01611328125,0.0,0.9510851407051086,6888.01611328125,0.0,0.7458,0.7335,0.6747,1.7301414345638477e-06,38.599345,47.488236,14.888970613479614,2022-11-04 21:17:26.808848,0.0
82,0.8542447966337204,6846.0732421875,27.001953000000018,0.8089820941686631,6844.98779296875,0.0,0.993318697810173,6844.98779296875,0.0,0.7536,0.7235,0.6679,2.3623965716979e-06,38.57468,48.116642,15.081339836120605,2022-11-04 21:18:55.534401,0.0
83,0.860151549577713,6811.1767578125,27.18742499999999,0.8055759930610656,6810.10888671875,0.0,0.9936784756183624,6810.10888671875,0.0,0.7392,0.72942,0.6747,2.2479086965176975e-06,38.748505,46.932984,14.802019357681274,2022-11-04 21:20:22.766020,0.0
84,0.860006353855133,6775.0283203125,28.55374299999999,0.8072192394733428,6774.9169921875,0.0,1.0011601239442824,6774.9169921875,0.0,0.7441,0.72502,0.6708,1.830160499594058e-06,38.698634,46.966815,15.714157104492188,2022-11-04 21:21:49.989095,0.0
