label,predict,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
2,6,0.24459796,0.475899,0.56602573,0.51971203,0.6281389,0.50945187,0.6505416,0.54829323,0.3401416,0.48844653
2,4,0.21075512,0.58328784,0.4940285,0.6067097,0.7110998,0.5643971,0.6795536,0.5001246,0.25328866,0.4936475
3,7,0.48942223,0.44091007,0.4646738,0.5428006,0.5053758,0.42306748,0.5116678,0.6581707,0.38040847,0.61248404
3,0,0.85245377,0.39623982,0.43362322,0.36080787,0.26598743,0.38782033,0.2843327,0.4180774,0.81414205,0.61480033
1,0,0.72245395,0.38586554,0.47150168,0.4338965,0.394663,0.511195,0.36569643,0.4514248,0.71448696,0.5169548
6,6,0.1422929,0.39256644,0.6347175,0.6897422,0.72690696,0.6964024,0.76173973,0.61328655,0.18082531,0.25978732
1,6,0.202705,0.5859772,0.53389937,0.586415,0.6558437,0.5797574,0.70018953,0.48622763,0.33529767,0.4291692
1,6,0.13655467,0.5820499,0.3707601,0.48073807,0.6091743,0.55792475,0.6958315,0.5821509,0.2953121,0.5314376
1,1,0.30004066,0.6403994,0.4768152,0.39097008,0.392674,0.34360802,0.45029178,0.3584081,0.47004494,0.61080545
4,9,0.39250883,0.64448047,0.51372683,0.3563086,0.55465513,0.24678338,0.41903618,0.53714496,0.47318166,0.6990985
4,7,0.4467573,0.47433758,0.57099944,0.44752666,0.57738817,0.49309123,0.52530587,0.60594034,0.3902919,0.42701873
7,7,0.22741061,0.3330948,0.7074588,0.7334125,0.73195785,0.6584391,0.5539548,0.81906664,0.08257618,0.17051862
4,4,0.28819826,0.5428723,0.5370539,0.57833964,0.70383304,0.588131,0.65751946,0.5616466,0.37683132,0.3888366
7,9,0.22712715,0.5772808,0.4204098,0.39383283,0.4878164,0.40260303,0.39778674,0.56640273,0.5538163,0.74334276
2,6,0.37348548,0.47032017,0.547489,0.5723913,0.54741096,0.5694195,0.65782803,0.528437,0.3279861,0.47866854
5,5,0.4527625,0.3070461,0.5663587,0.71713203,0.593004,0.7849382,0.550561,0.45007068,0.45994627,0.2855892
1,9,0.24834025,0.6590034,0.33809048,0.5187954,0.4053248,0.3880687,0.5624138,0.52159727,0.31273755,0.6868642
5,5,0.4612357,0.53714144,0.4494723,0.46227482,0.590418,0.66105247,0.49683607,0.46791646,0.54748744,0.42476994
2,8,0.5762135,0.5540219,0.50870234,0.42875138,0.51021475,0.43869004,0.4547022,0.44445,0.6214392,0.5403339
1,1,0.58047235,0.6363462,0.37798953,0.50638825,0.47594452,0.5064918,0.48941806,0.44252497,0.53090024,0.5344309
1,5,0.45092177,0.4780679,0.6215681,0.6437286,0.69122237,0.71509963,0.64028966,0.5875282,0.28254923,0.29361168
8,8,0.6932579,0.6663371,0.42115828,0.28168756,0.27841815,0.25838643,0.3412753,0.33635846,0.8579908,0.81405115
2,1,0.3747189,0.59788173,0.5140588,0.5436018,0.5400512,0.4883997,0.51706547,0.5219868,0.43020558,0.5175238
1,9,0.3564614,0.55633706,0.43558848,0.30397,0.4338178,0.41570407,0.4267212,0.47080842,0.52500606,0.73408693
5,5,0.564191,0.43591306,0.5167829,0.6211191,0.5028431,0.7214217,0.5388409,0.449896,0.4960447,0.30459663
1,1,0.32077336,0.6134821,0.4294221,0.49360642,0.54467076,0.52973187,0.5773452,0.4239603,0.4642619,0.5008433
5,8,0.33774936,0.5442717,0.45281088,0.49785355,0.45609686,0.5160189,0.61304647,0.4178427,0.64975053,0.50405854
4,6,0.30154157,0.47599077,0.58048743,0.5687309,0.6535856,0.57517594,0.6681409,0.5966809,0.25390145,0.38386992
2,1,0.3315808,0.60217655,0.54664594,0.49659637,0.59930027,0.46588603,0.59160805,0.45928,0.38732654,0.53181547
4,9,0.6495252,0.53273225,0.42123765,0.20103167,0.21291311,0.24052714,0.3412963,0.5314684,0.67076665,0.8021102
2,0,0.8076407,0.47046387,0.45932755,0.5253414,0.31282046,0.43504593,0.3971733,0.45297247,0.77948344,0.37844282
7,4,0.35975292,0.5282707,0.5344226,0.5504459,0.63469446,0.5675209,0.5690356,0.5707995,0.34338868,0.45881915
1,5,0.23483388,0.6662435,0.4970372,0.5675545,0.49542725,0.7485783,0.7018994,0.354245,0.42099378,0.33988932
4,0,0.6844949,0.47010258,0.4691314,0.4646984,0.42344877,0.43041697,0.40711161,0.43905273,0.66503936,0.5556324
4,2,0.43721697,0.38714802,0.5538665,0.5475274,0.4891804,0.5172971,0.5155071,0.5494311,0.42242685,0.401016
8,1,0.4577824,0.7471906,0.43808538,0.32618004,0.47452202,0.31152248,0.44207472,0.39279395,0.60917485,0.62522596
6,6,0.28780466,0.4567441,0.4555749,0.59761465,0.6017737,0.6320816,0.72262955,0.4957007,0.38573888,0.41926304
7,7,0.44858673,0.41680127,0.5308687,0.56917256,0.5485428,0.50491726,0.53544587,0.65546304,0.38100526,0.4258713
5,6,0.32763305,0.36108908,0.5596335,0.550839,0.62245893,0.60781825,0.68089575,0.5843021,0.28499094,0.39835578
2,0,0.8822904,0.28425008,0.52304614,0.39784908,0.3291609,0.517868,0.25568238,0.47846985,0.7810595,0.44940433
3,9,0.56703264,0.65323275,0.42247593,0.23549363,0.20238607,0.11865679,0.31288198,0.36922455,0.813396,0.87614614
7,7,0.49566877,0.35558704,0.40962136,0.5116184,0.36400086,0.41902286,0.17625569,0.7377915,0.3737163,0.7280202
4,4,0.26954198,0.47414315,0.6140901,0.6047791,0.70509654,0.6075699,0.69814223,0.57378286,0.27881014,0.3516319
1,3,0.28650838,0.5772127,0.47878477,0.61471385,0.59260345,0.4746008,0.5975645,0.6036676,0.17661689,0.46930242
3,5,0.34538153,0.48812103,0.4834868,0.5600783,0.646085,0.7467465,0.6595996,0.51557636,0.28705904,0.33919778
1,6,0.18819635,0.5727011,0.4873245,0.4857899,0.41513377,0.463603,0.6293385,0.4998856,0.3094998,0.6123812
1,9,0.3793917,0.5662029,0.47197595,0.55535805,0.5287336,0.40427423,0.50765383,0.5454704,0.3870554,0.58132744
2,4,0.18608361,0.51835036,0.61544377,0.59365815,0.72333175,0.55456406,0.6354632,0.5729922,0.2750621,0.45817935
7,5,0.43776807,0.40017036,0.63009053,0.63993376,0.6392609,0.74892735,0.6845444,0.53219223,0.37155476,0.16784549
2,5,0.38457173,0.34585255,0.60425955,0.5003514,0.56823105,0.72875863,0.64298785,0.50318396,0.42402035,0.33342236
6,6,0.10983746,0.50065583,0.5771171,0.61600256,0.7077627,0.5401611,0.7855908,0.5667247,0.16122125,0.4673084
7,9,0.6033986,0.44549885,0.4562028,0.48268196,0.3884682,0.42040026,0.34434703,0.5607254,0.49009252,0.61447436
4,7,0.49746782,0.35544822,0.49767035,0.5284366,0.4635162,0.5240155,0.45206264,0.5598674,0.32535046,0.47527793
6,6,0.21561933,0.6455901,0.47024688,0.5655877,0.60338414,0.6121308,0.72643214,0.5172191,0.29599488,0.49194703
2,6,0.23434071,0.5577924,0.53881246,0.53648263,0.6179792,0.48113775,0.6504928,0.57210356,0.28964874,0.52026874
8,9,0.46781987,0.39156917,0.42738506,0.43019554,0.39609113,0.45524102,0.36461622,0.5520021,0.6372771,0.6720998
6,6,0.17222823,0.49395612,0.5378081,0.6396196,0.67873883,0.67744386,0.78942657,0.6044184,0.25382504,0.4013864
6,6,0.15075345,0.5887498,0.54402685,0.5926345,0.6883552,0.58038574,0.7545543,0.59528506,0.18805796,0.39708713
1,0,0.697365,0.6282197,0.3579886,0.40095043,0.3120999,0.35223815,0.36905697,0.44350538,0.6412131,0.6844296
8,4,0.46345553,0.47332507,0.5546199,0.46198943,0.6225165,0.5555255,0.53547406,0.5547676,0.43275708,0.60335606
3,1,0.22510533,0.6694099,0.41273007,0.6464302,0.6133662,0.6265345,0.62686265,0.6155489,0.3333973,0.47367865
4,9,0.31157997,0.47130135,0.5354573,0.46603793,0.46419418,0.31923264,0.50039583,0.5701356,0.41613916,0.57509166
7,9,0.30224788,0.6749402,0.40206936,0.3508531,0.48854756,0.40933537,0.57100993,0.5626349,0.49446887,0.7269288
3,5,0.4688794,0.45714366,0.55229264,0.6115315,0.6040077,0.6735311,0.63089144,0.46058556,0.38414922,0.28152716
6,7,0.3030612,0.5311335,0.46534446,0.5172577,0.58716255,0.4577818,0.58781296,0.62180257,0.38650134,0.50421494
6,7,0.31718883,0.51813835,0.50788724,0.59126335,0.5787847,0.39471725,0.5965386,0.71460336,0.13656165,0.41320828
4,7,0.42011747,0.46367726,0.5107899,0.5178593,0.43561366,0.49817362,0.5490257,0.59169304,0.31481528,0.53279096
5,8,0.50574386,0.48637754,0.46828392,0.50937057,0.51404226,0.48241788,0.5020375,0.4902208,0.5354924,0.4897239
3,9,0.47969228,0.52223206,0.4732656,0.4586772,0.44727892,0.29333466,0.5592883,0.5666581,0.51534796,0.63465697
2,6,0.34749147,0.4215612,0.51368356,0.56354755,0.5495192,0.43332368,0.60329324,0.5373667,0.34735638,0.476313
6,6,0.26567888,0.55163026,0.50084734,0.55622536,0.501529,0.4849171,0.6301184,0.5409999,0.33297914,0.5248935
8,8,0.62285465,0.60629815,0.41920596,0.39545813,0.4791707,0.47502044,0.4910535,0.5642491,0.7353122,0.57934934
2,7,0.42247126,0.42255974,0.5993057,0.566843,0.61290693,0.5190931,0.48289892,0.61604196,0.33451468,0.3278561
2,0,0.7179652,0.45781898,0.57673377,0.38755426,0.40654323,0.37259912,0.31853914,0.6100587,0.53280056,0.66931534
5,9,0.49841437,0.52160114,0.3968894,0.40063173,0.43386972,0.31835687,0.50673825,0.59899133,0.38709038,0.6928344
3,2,0.25927112,0.4760815,0.6173589,0.47390905,0.5968741,0.39704853,0.57823366,0.54268676,0.20302166,0.5295063
2,6,0.53098613,0.522379,0.49407053,0.486177,0.42602795,0.4830912,0.57562846,0.5067915,0.4668778,0.4712886
7,7,0.20870571,0.43472075,0.51470965,0.54187995,0.5370777,0.46487272,0.59975684,0.60369575,0.2166954,0.55828303
2,0,0.5902289,0.45948887,0.5306344,0.47588965,0.48293522,0.45962325,0.4461423,0.5222757,0.48869994,0.55249333
6,9,0.32765907,0.579024,0.46709648,0.39141276,0.4036697,0.31324512,0.52503943,0.6129033,0.4116502,0.68312234
6,6,0.18876947,0.6164517,0.4745011,0.49826345,0.56231046,0.6030156,0.6584986,0.4719767,0.4835291,0.4654344
6,6,0.46796826,0.5346747,0.5335919,0.58003086,0.4925018,0.6737029,0.7024095,0.47587,0.40354455,0.4181509
1,1,0.4601408,0.6105023,0.4338243,0.5748518,0.5482599,0.48044488,0.5201447,0.5219997,0.43416762,0.46253395
1,9,0.43573806,0.6232656,0.39510185,0.24819742,0.27412602,0.20544904,0.3702508,0.44115588,0.6960318,0.88382703
6,9,0.48166588,0.5631197,0.413617,0.59310037,0.37538806,0.3686574,0.5410695,0.59037584,0.40791997,0.60678744
1,0,0.8210071,0.55946815,0.37728924,0.29191762,0.17763259,0.23894794,0.21805899,0.46170047,0.7717353,0.7869857
3,5,0.5327899,0.542219,0.46676686,0.52008563,0.493443,0.5848927,0.5516643,0.5006316,0.39260975,0.4474866
2,5,0.5388672,0.43960342,0.49316335,0.49580088,0.4771465,0.5619081,0.49951005,0.5226169,0.5021143,0.4726726
8,8,0.55796236,0.63593197,0.3747494,0.31392333,0.3907394,0.27268043,0.38995925,0.3688664,0.7599339,0.67535955
2,6,0.16906397,0.5588219,0.5657877,0.6004107,0.64763385,0.55199623,0.7142464,0.53314435,0.2232238,0.480665
4,0,0.67092246,0.31931353,0.5356779,0.5145406,0.46577677,0.49567956,0.326277,0.5852097,0.44361693,0.53058803
1,9,0.55227065,0.6095897,0.43305376,0.45538634,0.3638094,0.48640203,0.47232547,0.5849665,0.338011,0.6228037
6,6,0.37614343,0.500395,0.46520603,0.45049012,0.40437827,0.42853558,0.5819742,0.51652646,0.46219814,0.55532616
4,6,0.15980293,0.49640277,0.5380625,0.61413956,0.64725035,0.48483852,0.7391753,0.60012877,0.24261045,0.45555905
8,6,0.3562597,0.47424623,0.53338355,0.4276515,0.5668537,0.3973912,0.631666,0.49635008,0.5901361,0.5702836
1,8,0.41363472,0.4423021,0.4099391,0.4769585,0.4028084,0.5492875,0.5226336,0.4412792,0.63870555,0.47713983
8,0,0.8640536,0.5245668,0.44482777,0.27611938,0.25405186,0.22003064,0.2649582,0.40554914,0.7801818,0.7471101
7,6,0.30492446,0.47472784,0.50556266,0.42854425,0.49760434,0.4629957,0.6203734,0.6122697,0.28454694,0.42404142
6,6,0.1867522,0.5416389,0.46061054,0.5956413,0.60037977,0.62013346,0.70592034,0.5370838,0.33148605,0.40440372
3,3,0.50367653,0.4076819,0.5250599,0.58724016,0.5758613,0.5830997,0.54746956,0.5740847,0.2911217,0.3964621
4,6,0.2788428,0.58135176,0.47507852,0.56501466,0.6773096,0.6134262,0.6933184,0.45216128,0.42534032,0.3655382
1,9,0.405713,0.6802931,0.42395413,0.2992119,0.2604504,0.28103107,0.5063021,0.40368864,0.6419127,0.79753613
8,0,0.6918869,0.37816137,0.39218852,0.44427592,0.32030088,0.43146828,0.31524217,0.483787,0.62737685,0.65265435
1,6,0.23809022,0.62910515,0.42891446,0.5116356,0.59456515,0.5259617,0.6755736,0.50845915,0.399211,0.54781157
3,9,0.6509106,0.5321785,0.38728058,0.47725993,0.3661754,0.21595523,0.42271587,0.5690254,0.60113066,0.6681522
8,8,0.54266346,0.74310935,0.41029277,0.38543016,0.40194976,0.37165853,0.5166771,0.42939788,0.80264205,0.59837705
7,7,0.5066128,0.38753596,0.44705343,0.5420101,0.43912756,0.5092346,0.506565,0.61123765,0.5143593,0.5478725
6,6,0.17767128,0.59633887,0.51863223,0.51648575,0.64953095,0.5625538,0.6832356,0.5092296,0.32209978,0.49819314
2,5,0.29610762,0.4350186,0.61445546,0.5608936,0.66204983,0.6747615,0.6699553,0.57847595,0.3342296,0.3997938
6,6,0.18920977,0.51063985,0.45215854,0.6820111,0.5917182,0.6271919,0.7311508,0.5772208,0.15493476,0.39271224
2,6,0.36100805,0.55642176,0.5098762,0.47511998,0.57412624,0.5381665,0.61904836,0.5360155,0.353762,0.4378686
2,6,0.18931717,0.41864854,0.5428983,0.55856377,0.65630466,0.5637682,0.7178404,0.6007004,0.24424636,0.50053877
8,8,0.5599836,0.48967525,0.46810666,0.31816563,0.4274111,0.4099264,0.33997127,0.42670614,0.78885704,0.6662413
3,0,0.6325772,0.5370693,0.44703284,0.3620718,0.40639487,0.25934166,0.45163894,0.5626706,0.5071065,0.62065125
3,6,0.17742693,0.64469695,0.47509608,0.46035412,0.54700446,0.45798984,0.7220113,0.5840354,0.2649225,0.5582774
3,4,0.27690348,0.58495826,0.51572865,0.6379339,0.7051885,0.5735226,0.67514575,0.6129192,0.2277495,0.39746693
1,6,0.13692366,0.62023467,0.537039,0.45941538,0.56391704,0.3853179,0.7193659,0.5748583,0.30512238,0.6030146
4,6,0.219112,0.5566741,0.63369006,0.57795465,0.6428288,0.5295462,0.67920345,0.6375806,0.24543831,0.43671238
1,1,0.41523573,0.61495167,0.4011824,0.508556,0.40606597,0.41621044,0.4828188,0.5237365,0.4871157,0.60263765
6,4,0.39850113,0.4419888,0.5137992,0.52993745,0.5919956,0.5616532,0.56659687,0.5522629,0.37741587,0.46915165
6,1,0.36259177,0.6450222,0.45750317,0.39971283,0.58042264,0.34133872,0.47920653,0.56742555,0.2756955,0.54077035
6,6,0.16328205,0.42332116,0.5667657,0.6091359,0.6151855,0.5766932,0.7182752,0.56616277,0.23383914,0.42955413
2,9,0.44337684,0.43336946,0.4637394,0.47032672,0.571098,0.3896548,0.50129545,0.5281937,0.55682963,0.684235
4,9,0.44676387,0.49273774,0.42729145,0.4173811,0.44918284,0.46314478,0.44509447,0.46611166,0.63461626,0.6897562
6,0,0.77302784,0.47740802,0.43361256,0.3515526,0.33399418,0.3348736,0.31692278,0.4797795,0.60890317,0.74080676
3,5,0.56578565,0.35349444,0.5367524,0.7269227,0.6577126,0.79922044,0.47100973,0.4982483,0.42076582,0.3977021
3,4,0.38379708,0.36755666,0.61360866,0.6653473,0.75195485,0.602571,0.640805,0.6220652,0.24198283,0.31611362
4,7,0.278954,0.37587556,0.5383527,0.5472891,0.5899525,0.4989994,0.5387089,0.60016054,0.24875876,0.48236936
3,9,0.5261549,0.64592874,0.46837136,0.4324328,0.3370215,0.19707069,0.33168784,0.44999626,0.5850675,0.7408611
2,6,0.3497797,0.4355341,0.62176067,0.5419044,0.55071527,0.5457901,0.6276687,0.5886525,0.2502857,0.3262192
3,8,0.6515644,0.47734848,0.50199014,0.32535154,0.40673116,0.51414263,0.3919165,0.34685072,0.8192002,0.60164464
1,8,0.7448862,0.6012165,0.38126203,0.29603294,0.23186763,0.30822355,0.2825872,0.3693789,0.81966484,0.74846613
5,1,0.61235255,0.6228497,0.4945109,0.38259766,0.4291522,0.24511191,0.40597853,0.46650288,0.60353994,0.6219848
1,9,0.24155417,0.6732867,0.4496332,0.4279943,0.59714913,0.28387788,0.5211752,0.6003948,0.36990756,0.72543067
6,5,0.4026706,0.45115495,0.49172902,0.6380931,0.60524464,0.70217896,0.6162998,0.41969308,0.34858295,0.33028644
1,4,0.2964674,0.47537145,0.54974055,0.6236673,0.67066973,0.5911985,0.6225713,0.50088143,0.2779271,0.34378156
7,9,0.63056356,0.6012598,0.45043898,0.2375624,0.269352,0.21798588,0.33110872,0.49187908,0.74438536,0.83134025
4,7,0.2821711,0.51368695,0.44961524,0.61450315,0.61037064,0.6077995,0.6699431,0.7268029,0.20631996,0.33997786
2,4,0.2839726,0.5379253,0.5119839,0.5706292,0.583769,0.51964694,0.57344264,0.5452111,0.35796806,0.5147209
7,4,0.12777452,0.48781323,0.5570071,0.72349143,0.7702918,0.68522465,0.75811034,0.5548351,0.19779706,0.38297975
3,0,0.8613841,0.53661245,0.3565836,0.44273746,0.27323568,0.47611222,0.36540982,0.46974614,0.7203142,0.47870257
2,0,0.8205308,0.38331723,0.55554616,0.451988,0.3076231,0.40510827,0.26965836,0.51208895,0.5896933,0.517457
2,0,0.7589686,0.40715298,0.4952609,0.37142685,0.26255667,0.2736148,0.2592341,0.5397206,0.6986366,0.5314906
3,5,0.27435353,0.37016013,0.55614376,0.61891776,0.5890701,0.62601376,0.557152,0.5639941,0.25318107,0.42787057
6,3,0.39178312,0.45838335,0.51485026,0.60986805,0.539738,0.55650437,0.5741008,0.51029277,0.37939146,0.42204767
8,8,0.8021457,0.4168757,0.47221327,0.38944614,0.30850616,0.4687985,0.29872656,0.4430233,0.81498474,0.51777995
1,9,0.5040507,0.7546253,0.33684048,0.39528596,0.34539217,0.18453321,0.4427932,0.58182967,0.43476683,0.8254256
2,6,0.1785461,0.6006742,0.55137366,0.57470596,0.6435511,0.52901566,0.74939394,0.51095754,0.32193667,0.51046586
1,6,0.10952664,0.52671486,0.5828202,0.61963886,0.7204391,0.59733886,0.78109246,0.51418453,0.24603741,0.34981364
5,7,0.46728793,0.51662487,0.56354994,0.58291566,0.5780743,0.33126825,0.46152458,0.6001002,0.25638637,0.39263722
3,0,0.65556425,0.44391525,0.56119114,0.44965053,0.48985207,0.2632598,0.41252425,0.44596785,0.65200156,0.6119953
6,6,0.24475633,0.54535097,0.49471903,0.6173098,0.62133193,0.61649156,0.67184794,0.5611883,0.2900469,0.3653646
4,5,0.3415274,0.4259524,0.50531316,0.5877189,0.575075,0.6518927,0.61243176,0.61677545,0.27871147,0.35598686
5,0,0.7252798,0.3779805,0.4767208,0.44996813,0.3724023,0.5578858,0.36842352,0.52342075,0.63140345,0.5284749
4,8,0.5382109,0.60734683,0.4442841,0.41412556,0.3924182,0.46315533,0.47987047,0.4192007,0.6651912,0.5581392
6,6,0.42888,0.54260063,0.5422311,0.52093244,0.52906144,0.428787,0.5954862,0.4767707,0.3352599,0.55760014
7,2,0.43707812,0.47990412,0.6145351,0.5746611,0.60667014,0.5971874,0.5766357,0.5378543,0.34772766,0.31863603
5,6,0.25589883,0.51571757,0.5352335,0.578216,0.6164803,0.56603163,0.6413685,0.5459019,0.35747108,0.3451692
3,5,0.2996012,0.42548686,0.55100685,0.5974839,0.5418491,0.6490838,0.61670333,0.5701834,0.34431127,0.43976617
3,9,0.4681295,0.6361072,0.40433913,0.32759318,0.34921238,0.21071857,0.38753217,0.4751533,0.6376483,0.84687316
3,5,0.5933101,0.43148258,0.50133646,0.56061935,0.5056756,0.7142625,0.5151251,0.449392,0.566257,0.327396
3,1,0.34374848,0.6764509,0.47572586,0.52104187,0.60543925,0.6195602,0.6422853,0.3590399,0.5879649,0.53303015
3,9,0.22183773,0.47208858,0.49857298,0.50788444,0.5142867,0.43925118,0.55606526,0.60290587,0.38381717,0.6543097
1,9,0.42218125,0.58089364,0.48671106,0.5122673,0.43347338,0.45049044,0.4829717,0.4914055,0.40142062,0.68015677
2,4,0.3765787,0.43255195,0.55453885,0.5585554,0.6050273,0.5530683,0.55012935,0.59851867,0.28867203,0.4525838
6,1,0.41228217,0.6032315,0.46729755,0.55570173,0.5591917,0.46722636,0.57950664,0.48013496,0.38495874,0.53146446
5,5,0.30115497,0.3465985,0.5338584,0.6107153,0.7110141,0.7433198,0.55790615,0.5729667,0.3067768,0.30294454
6,6,0.20568503,0.43249932,0.57292414,0.54983497,0.5512734,0.5107451,0.6710733,0.62429667,0.27120823,0.48205757
6,6,0.25731245,0.46499285,0.5409471,0.6022825,0.5692539,0.59322965,0.6560498,0.6456916,0.2025731,0.41190922
6,7,0.42124495,0.5072203,0.48300275,0.5559388,0.5108124,0.36717138,0.5702221,0.62043273,0.32924017,0.53877056
