label,predict,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
3,7,0.40470076,0.5486098,0.5794763,0.41663238,0.37712398,0.37321138,0.54112643,0.6182682,0.57731915,0.59430903
4,5,0.30422643,0.3786395,0.5851775,0.69015914,0.6808578,0.7349947,0.7070118,0.58694005,0.20394394,0.2399119
3,3,0.2927847,0.43863186,0.5605262,0.7539403,0.6823882,0.6841898,0.5875242,0.57198393,0.17758307,0.3077294
9,6,0.5159431,0.52395934,0.45866296,0.5868631,0.51157945,0.4998645,0.6544987,0.5408637,0.41940588,0.42925182
0,7,0.41291383,0.5007177,0.4678422,0.49463758,0.5377304,0.4550995,0.5333339,0.560316,0.5065096,0.543134
1,9,0.36078045,0.5976913,0.45759058,0.43970266,0.39107084,0.29346806,0.4514202,0.5004164,0.47238195,0.73995984
3,9,0.34953907,0.6291985,0.43169406,0.49215543,0.39594346,0.3346173,0.47614163,0.55999845,0.45910758,0.69250685
5,6,0.10757544,0.5718577,0.508414,0.5682831,0.58220005,0.55866677,0.7257847,0.57390666,0.18108189,0.48998672
1,5,0.47631952,0.4922033,0.5401285,0.5890728,0.63586295,0.7100374,0.6210682,0.44518837,0.41159222,0.30975667
3,7,0.34870583,0.2571537,0.6400207,0.6318418,0.66125834,0.6758893,0.5827248,0.6860147,0.14003138,0.37623128
9,0,0.8544544,0.6004784,0.39972734,0.3575186,0.24880879,0.4308523,0.3097937,0.39233387,0.76640224,0.80076385
9,1,0.3400482,0.65432495,0.42144352,0.36806417,0.442785,0.3881577,0.49476185,0.42374676,0.47858167,0.61238
0,9,0.24201149,0.49457446,0.5517117,0.42397687,0.5000229,0.40578252,0.55839694,0.4934326,0.48445943,0.6118243
0,9,0.7042974,0.39645055,0.42086267,0.37381086,0.36154714,0.24717455,0.3757567,0.4483173,0.7460507,0.7707631
7,4,0.09794139,0.5806477,0.60963243,0.63177794,0.7826528,0.66191286,0.75992614,0.6063157,0.18802345,0.3368348
3,4,0.33527514,0.44752952,0.5128419,0.47433296,0.606259,0.5402741,0.56487507,0.52447885,0.47378945,0.5056946
7,8,0.63948566,0.5593764,0.44216904,0.4514046,0.39390686,0.6424588,0.49985948,0.44811466,0.69479483,0.45211902
5,8,0.5573752,0.56401676,0.44734356,0.32220125,0.28167105,0.35433796,0.45727533,0.43590963,0.7413399,0.61621284
8,8,0.7165788,0.61837614,0.41089344,0.36863387,0.32576638,0.2897754,0.31229672,0.43247524,0.7369333,0.68067765
9,9,0.58257574,0.61312795,0.37896332,0.37279406,0.35822248,0.2978857,0.40842602,0.55986494,0.587171,0.6500875
1,9,0.5126037,0.70737725,0.43970466,0.32952923,0.396437,0.22495505,0.37062278,0.48757505,0.6724482,0.70840037
7,5,0.6100244,0.34598708,0.5016593,0.75929016,0.56713927,0.83116275,0.5387163,0.52913094,0.37872723,0.23240775
7,3,0.43943056,0.48912072,0.46518224,0.65396637,0.45715064,0.44514936,0.5692737,0.48869875,0.3721747,0.46796203
9,7,0.6005766,0.42187133,0.48056984,0.556775,0.42625403,0.30173093,0.5154107,0.6015957,0.34981704,0.5749856
4,6,0.2590365,0.50097805,0.5235803,0.5518909,0.51361686,0.36032647,0.68596315,0.5937945,0.25007907,0.56854844
1,9,0.55094993,0.5728954,0.37232405,0.4149051,0.4209133,0.24103555,0.26158327,0.48599625,0.44222963,0.7674186
0,4,0.4810871,0.46250802,0.5460149,0.47473553,0.5675461,0.4599309,0.46317977,0.49128196,0.46711656,0.5056345
8,0,0.84764975,0.37815663,0.46759275,0.4757577,0.32448775,0.5627851,0.3385977,0.4468164,0.79790366,0.4836671
9,0,0.86584413,0.27979815,0.5281897,0.3702528,0.3239922,0.42950398,0.25824252,0.48349342,0.7075634,0.542558
0,0,0.719082,0.454657,0.46498597,0.35642496,0.38378695,0.4235439,0.3820282,0.5219516,0.57443386,0.6101361
5,0,0.6148453,0.47959667,0.5623904,0.48546848,0.5177024,0.40824673,0.48115796,0.6072222,0.29067937,0.4591488
7,9,0.38892707,0.5310013,0.4413111,0.36379147,0.3991091,0.39030272,0.55093825,0.44979247,0.61345637,0.6174641
3,6,0.21163265,0.45409727,0.5423053,0.55723494,0.6286491,0.60583526,0.7160466,0.4074298,0.37658104,0.43574074
3,5,0.34681216,0.4598943,0.4886725,0.5371752,0.61099684,0.6690054,0.6445177,0.4681405,0.48051655,0.40596777
9,5,0.43303087,0.58927494,0.51573664,0.57723415,0.52719,0.67803025,0.5324589,0.46551394,0.36130074,0.41061676
0,1,0.338383,0.58328086,0.44228822,0.51968604,0.46307963,0.4359421,0.5649017,0.50795126,0.36453703,0.5548768
1,6,0.3430359,0.5507626,0.49030966,0.567555,0.6021683,0.6454658,0.7149636,0.43413615,0.38943365,0.3365375
9,9,0.63730824,0.6476105,0.30677646,0.3292492,0.20669582,0.29402944,0.23944399,0.31043854,0.8162915,0.8308851
7,7,0.32196292,0.50826776,0.52314824,0.47976157,0.5338646,0.4792737,0.5428022,0.6696032,0.24798296,0.58905923
8,0,0.62174785,0.5067404,0.59195554,0.5915286,0.49697006,0.6215478,0.591625,0.409504,0.5992791,0.29431918
1,8,0.41012308,0.70606095,0.48612997,0.38898414,0.47535163,0.5927062,0.6956622,0.33389765,0.72226626,0.4377458
4,3,0.2437401,0.48823014,0.59910744,0.7409775,0.70639074,0.65599936,0.6742493,0.60826904,0.15098456,0.3580699
8,5,0.7609579,0.33509654,0.3588621,0.32493642,0.38204855,0.8270057,0.3155891,0.47322822,0.7662762,0.42128807
7,7,0.45617005,0.49354345,0.5382927,0.5022302,0.4405334,0.3961788,0.44897732,0.632322,0.43764803,0.51507455
7,5,0.40296012,0.53026575,0.48820767,0.51839715,0.5613212,0.56429183,0.54437536,0.50359946,0.40447724,0.52059436
4,6,0.30129433,0.51398045,0.50463647,0.5051512,0.58941466,0.4397254,0.59707195,0.5460744,0.30947834,0.51794827
5,6,0.31691182,0.44987535,0.5707967,0.54755306,0.5971536,0.49389482,0.6486225,0.5627337,0.2514907,0.37714437
3,9,0.38123047,0.5819331,0.4778977,0.49788502,0.50003517,0.42681384,0.5781619,0.50666773,0.43102708,0.6212554
4,6,0.21820563,0.51217806,0.5300184,0.53584874,0.59333104,0.5551437,0.6990417,0.45284843,0.40449303,0.4503517
7,0,0.7237653,0.41473493,0.45136648,0.2997357,0.2497951,0.29005924,0.37204748,0.5200959,0.64857,0.6438979
3,9,0.30192992,0.50233316,0.4509465,0.44539014,0.56501144,0.39794862,0.5641281,0.61895543,0.42597076,0.6845288
4,6,0.27099407,0.5525389,0.56324637,0.6771224,0.6861744,0.58029264,0.70933354,0.62499005,0.20139265,0.2998517
1,8,0.6474737,0.5692759,0.53812045,0.25603268,0.3158424,0.18897443,0.2432358,0.6182785,0.70941037,0.69004214
5,1,0.5397539,0.62618166,0.41476503,0.4341996,0.5628189,0.59265906,0.5747756,0.27092093,0.5705457,0.4743277
9,9,0.53634316,0.5639685,0.4638498,0.4237301,0.5041129,0.44079995,0.40487733,0.56271636,0.4618369,0.6193827
5,6,0.3513753,0.48662844,0.48624346,0.49024972,0.54608846,0.5631601,0.5715691,0.4841616,0.3943881,0.50129414
8,8,0.6773254,0.6317286,0.46879122,0.3308625,0.3412274,0.3252797,0.38693035,0.40640402,0.7938167,0.68739206
0,8,0.59531045,0.52147937,0.56052244,0.3506145,0.43878135,0.33493093,0.41110793,0.56053704,0.62202966,0.55735767
1,9,0.58020985,0.56139314,0.37749782,0.45850703,0.3984697,0.32408467,0.40428203,0.49422538,0.6208719,0.67242914
5,5,0.6963522,0.2924847,0.38882545,0.6354337,0.55332595,0.7853225,0.53938955,0.43665087,0.60988146,0.24977757
8,8,0.6604636,0.6941477,0.4109855,0.24857557,0.27054927,0.23162682,0.34741175,0.3852618,0.80200094,0.7917918
3,9,0.6204735,0.49580875,0.47134075,0.42627922,0.31241742,0.36890492,0.3200708,0.5459874,0.63599956,0.63994646
9,9,0.7071167,0.611437,0.43921298,0.3207926,0.33817193,0.29095876,0.40176612,0.45214903,0.5962116,0.8197292
1,9,0.38760108,0.6036759,0.3870508,0.46045303,0.43954182,0.42676207,0.4518026,0.5790289,0.39768165,0.6780386
8,8,0.59380126,0.5620953,0.41531324,0.35665843,0.3064606,0.281973,0.41579598,0.47338971,0.6665598,0.6448206
5,7,0.37702572,0.41610366,0.5879892,0.5375733,0.6426941,0.48145145,0.5052872,0.6776261,0.3086028,0.47152838
1,9,0.569688,0.62972367,0.3883363,0.3579449,0.3162652,0.24169795,0.32381073,0.54363644,0.6127374,0.7680154
4,4,0.21228276,0.39458555,0.5570752,0.72282785,0.77060306,0.6643546,0.75717264,0.619633,0.12633221,0.23631985
0,8,0.7062311,0.67787105,0.41945618,0.30339175,0.24607609,0.25870118,0.3123033,0.41809717,0.7966297,0.7787497
5,7,0.16628113,0.5381465,0.56773835,0.604305,0.6127758,0.395422,0.5991066,0.61477846,0.19935693,0.5891748
8,8,0.83312815,0.61240155,0.32423806,0.23644966,0.18061073,0.2598471,0.27088198,0.38102025,0.8851606,0.59254444
4,6,0.21620525,0.4917476,0.53426677,0.51684755,0.5634753,0.5096328,0.6467533,0.59346324,0.27041698,0.52503663
7,7,0.5356285,0.479503,0.4541401,0.45441633,0.43294156,0.3211922,0.4030351,0.54514176,0.5167305,0.53871053
7,4,0.32070994,0.58520293,0.49635723,0.61776704,0.6823523,0.4852132,0.633772,0.58792615,0.20936418,0.6096796
8,9,0.5896459,0.57405406,0.37243626,0.34245795,0.31520337,0.29736787,0.33161578,0.48620057,0.6319032,0.7399277
1,1,0.6499831,0.7707318,0.40155894,0.49846905,0.44191653,0.5076095,0.40698045,0.35251978,0.71741074,0.604221
1,3,0.24786505,0.5049831,0.5430103,0.6200825,0.6118217,0.44661543,0.5504373,0.6068279,0.20269082,0.52003807
0,8,0.60687107,0.59170985,0.4613666,0.31382182,0.35256568,0.2927743,0.2968763,0.37554914,0.7892635,0.68083715
3,4,0.20501198,0.4548021,0.5700283,0.48246342,0.6938493,0.5686323,0.68364006,0.6212127,0.1831113,0.54310465
9,9,0.4729572,0.60549223,0.4088839,0.29366183,0.24044327,0.27044147,0.32737333,0.35929102,0.80423844,0.8216526
9,4,0.2753361,0.5792144,0.54911244,0.61384755,0.66938436,0.5301784,0.65681165,0.4603693,0.29913765,0.29327402
3,5,0.49601373,0.36296126,0.43601054,0.67942095,0.4985517,0.7367573,0.5428751,0.43746728,0.4307039,0.2714558
9,7,0.47752097,0.42892417,0.5675164,0.5792288,0.52351445,0.29183465,0.4179347,0.73488677,0.21448971,0.6869748
0,5,0.55455613,0.39272782,0.5693226,0.63024145,0.6481415,0.67702454,0.45387375,0.5476426,0.38538525,0.25221753
9,5,0.32660556,0.5155535,0.44946277,0.58971167,0.594143,0.71289134,0.57507324,0.42744893,0.38892502,0.3746471
0,8,0.6242836,0.28667107,0.5123406,0.45971146,0.42414656,0.67332655,0.4637114,0.26551077,0.8105122,0.4577907
0,6,0.43388063,0.5599719,0.5245906,0.5093867,0.4722524,0.5649083,0.5916153,0.47649086,0.46986827,0.4173158
8,8,0.6922065,0.68240446,0.4027563,0.28131235,0.3394175,0.23182774,0.3497407,0.3439084,0.8225649,0.75798285
1,3,0.298004,0.56943965,0.5348595,0.654941,0.48538622,0.42969936,0.6439573,0.6365776,0.22192211,0.5419329
9,1,0.53493345,0.6530479,0.46844324,0.49777618,0.507516,0.36702523,0.4643378,0.50854754,0.38805485,0.5132765
0,9,0.7451025,0.6522303,0.39559382,0.26474902,0.27774206,0.2740773,0.25211024,0.40134957,0.7878626,0.8238868
0,7,0.43313032,0.46804845,0.60154235,0.49269375,0.49995482,0.5072743,0.567968,0.66949815,0.29426304,0.40454507
1,0,0.8361184,0.50387913,0.39483672,0.2520402,0.17674695,0.28031275,0.251729,0.44416186,0.79112864,0.66784185
7,0,0.7653216,0.38115293,0.4332023,0.35961002,0.3321372,0.4268143,0.38998067,0.69200534,0.3988374,0.61952525
9,9,0.5531563,0.5349088,0.46401933,0.41296062,0.49015462,0.4231465,0.4019563,0.5154838,0.6820052,0.69292384
4,8,0.46594658,0.43218005,0.5295496,0.38630506,0.5168215,0.4546256,0.46577367,0.444483,0.60753554,0.5516053
7,7,0.32740453,0.4497041,0.62122965,0.5109994,0.5633299,0.37782195,0.5471007,0.7187162,0.21327206,0.47209218
7,9,0.56243604,0.5042337,0.43679357,0.4109202,0.42987674,0.3968888,0.50796944,0.5623074,0.5179702,0.6665806
9,9,0.6905569,0.6340822,0.46230403,0.38553742,0.21340592,0.16036065,0.4433811,0.36583275,0.803036,0.84570664
0,0,0.77979475,0.44789994,0.51418257,0.4782673,0.42981225,0.44013792,0.38053313,0.54799837,0.631666,0.56991464
0,8,0.75502825,0.47597682,0.4289902,0.38753626,0.39631605,0.3934846,0.36874804,0.4883478,0.75869364,0.57115376
3,5,0.504662,0.3397961,0.48777273,0.53180784,0.41005626,0.67637426,0.480741,0.61247313,0.358407,0.38190016
9,9,0.31838223,0.54155713,0.45013192,0.3903504,0.49446386,0.40350646,0.34649175,0.540156,0.46855566,0.64124215
8,9,0.70849067,0.47916135,0.49434945,0.26895848,0.31564146,0.29034573,0.2923743,0.46413198,0.75099194,0.7888344
5,5,0.6204789,0.39195263,0.54258317,0.5382792,0.4283311,0.7322456,0.5146015,0.36313772,0.59681326,0.31733894
5,5,0.3451321,0.59948176,0.39972112,0.62832046,0.5561133,0.7583946,0.6939402,0.4239877,0.5236439,0.3590712
8,8,0.7205789,0.43429548,0.4438586,0.44417992,0.34566906,0.5646516,0.38609624,0.3970062,0.80005026,0.48010853
7,4,0.36602265,0.54899085,0.5150054,0.50875074,0.57115597,0.5002055,0.553229,0.47180936,0.45383903,0.3639576
4,9,0.27490154,0.53581697,0.50716174,0.45082185,0.51559573,0.35890692,0.5423099,0.6061178,0.41495445,0.6263457
7,9,0.4285461,0.522075,0.5134618,0.40031153,0.54227924,0.39364627,0.46367687,0.5601718,0.3999769,0.6777682
9,8,0.7568946,0.6502559,0.3904171,0.37098947,0.31549254,0.28360686,0.41634107,0.47332627,0.75973856,0.7164009
3,4,0.50072426,0.52606183,0.5355456,0.33480173,0.6484312,0.43858021,0.4904625,0.49861932,0.44586882,0.51391804
4,9,0.3193584,0.5219459,0.49144694,0.4293966,0.5046629,0.37303677,0.5705306,0.5621041,0.46405885,0.6697745
1,8,0.46050617,0.56975585,0.33761376,0.33317202,0.34140384,0.36749962,0.40622666,0.39079553,0.72414106,0.7158869
7,6,0.41656047,0.45880285,0.5658962,0.5799798,0.57689387,0.5708772,0.62372005,0.6128992,0.2601515,0.32270074
9,1,0.39082155,0.7191478,0.4386243,0.40523526,0.45580605,0.34982187,0.6495675,0.5098098,0.521231,0.51898795
1,1,0.4079346,0.7403427,0.399371,0.4198437,0.4136655,0.29960826,0.45990923,0.4280025,0.6071628,0.6535886
9,6,0.41011712,0.55892897,0.53157854,0.50972706,0.60306466,0.5697715,0.616822,0.5845646,0.34451562,0.45683345
0,7,0.5745119,0.38226184,0.59563595,0.5370563,0.57862157,0.5306662,0.4868666,0.63727164,0.284925,0.4492007
1,1,0.36866125,0.6140035,0.5259671,0.5106856,0.5771032,0.54913074,0.56845313,0.42872605,0.4059102,0.5895554
4,6,0.30435947,0.329238,0.50777614,0.6256226,0.652158,0.6752883,0.6758123,0.59067965,0.25195444,0.27201462
3,6,0.33506733,0.58189327,0.45646754,0.55519134,0.60078806,0.47640446,0.64410883,0.36459205,0.5237071,0.40803888
9,4,0.46668246,0.31204695,0.4939861,0.56005985,0.63302714,0.62834144,0.48119998,0.55587983,0.2654418,0.45505002
4,6,0.22333895,0.42052063,0.61464,0.6375577,0.6489984,0.64028555,0.6665433,0.65685165,0.1848721,0.3841875
3,6,0.2910895,0.4481523,0.5829456,0.5683473,0.6331843,0.6013608,0.6678058,0.5706054,0.37527972,0.3835397
3,9,0.39356777,0.6260735,0.44274676,0.40242705,0.3333807,0.33515313,0.40970892,0.4907061,0.62632084,0.6968153
7,8,0.5791848,0.64130765,0.46416104,0.46993977,0.47470066,0.45849904,0.481391,0.4145998,0.7348127,0.6264071
3,9,0.2974368,0.4896813,0.46897456,0.41256085,0.4870793,0.36145452,0.5283377,0.46328405,0.49552968,0.66690445
1,4,0.45570904,0.47989687,0.5368644,0.5198857,0.65088445,0.61433524,0.51013184,0.53653926,0.31499073,0.41654342
7,3,0.18068178,0.39079097,0.43758893,0.6303911,0.54668546,0.5463008,0.5886677,0.58651555,0.22785127,0.5554881
3,4,0.4621745,0.37637255,0.51811075,0.69069475,0.705411,0.65801984,0.6834495,0.54500526,0.20485985,0.31416816
9,8,0.4710567,0.623093,0.43288428,0.402766,0.46569505,0.40643495,0.47040108,0.58359724,0.6422059,0.57287014
8,1,0.43602622,0.6017367,0.48179555,0.43974933,0.4785135,0.44481215,0.5278478,0.43998584,0.5790889,0.50147015
7,6,0.30297393,0.4627499,0.47252703,0.52396834,0.5536621,0.43078664,0.6059383,0.58182794,0.36533347,0.56561977
3,5,0.22245005,0.46149522,0.51135933,0.6619219,0.63019747,0.8021747,0.73354065,0.4738592,0.33725706,0.25756928
0,9,0.66953754,0.49039096,0.34417444,0.22106452,0.26602432,0.19300404,0.279162,0.38155928,0.73730326,0.8824772
0,0,0.83368754,0.5323725,0.45964843,0.33107504,0.33475867,0.30141148,0.2707304,0.48428,0.791964,0.6805065
9,4,0.13175435,0.5143452,0.5528718,0.62201446,0.7190534,0.5274526,0.71772975,0.55780524,0.18519425,0.4879155
0,0,0.7085082,0.43172926,0.50389385,0.46307632,0.46688485,0.44520667,0.39551422,0.50539494,0.56559247,0.4953134
0,7,0.4545861,0.39833143,0.52550477,0.49982387,0.53047043,0.55454224,0.5129217,0.586949,0.4626853,0.5099646
1,7,0.49747956,0.5861228,0.51346606,0.47779942,0.48784,0.34087396,0.52793366,0.6153463,0.34249052,0.50481915
1,6,0.24815218,0.60694695,0.52809495,0.5548329,0.6129438,0.52946585,0.6882744,0.51530564,0.36341584,0.5254538
7,6,0.3518973,0.58263004,0.49790195,0.5615106,0.61617595,0.5872279,0.6792216,0.4690115,0.50166535,0.48726976
0,0,0.90570647,0.4877911,0.48498583,0.33465058,0.32495138,0.37068033,0.24224861,0.46477744,0.7736484,0.55709213
0,8,0.59329563,0.6850785,0.46062684,0.43060675,0.52308613,0.4223604,0.4155213,0.320738,0.74167913,0.61240745
0,0,0.7908456,0.27335408,0.52523386,0.4824269,0.3565229,0.49763173,0.3407246,0.6076298,0.6428311,0.5505894
7,9,0.41479185,0.48544848,0.4575008,0.3980754,0.49316838,0.48820966,0.5242128,0.47804797,0.5629961,0.62323487
3,6,0.29072246,0.48849323,0.4792705,0.57690656,0.57773155,0.5636227,0.6081267,0.513868,0.36272302,0.43071893
1,8,0.76281255,0.7042924,0.35081446,0.34908035,0.20117977,0.22606657,0.31887263,0.2799408,0.8231956,0.81820595
0,0,0.7463846,0.5684979,0.5746374,0.32024178,0.36408043,0.3100974,0.29053095,0.39165208,0.7335333,0.58106726
5,5,0.45850492,0.4285731,0.5891319,0.74133676,0.7600398,0.7866175,0.64310575,0.5802457,0.19249812,0.2143408
7,7,0.39811063,0.48377198,0.5436793,0.59319586,0.601793,0.50794774,0.5750443,0.682188,0.2682752,0.3476648
5,7,0.30374333,0.350558,0.4703973,0.4486766,0.4908121,0.45584434,0.5095887,0.7570003,0.34846222,0.61823297
3,5,0.2545527,0.4818218,0.5104942,0.6775052,0.6269331,0.73857015,0.6951665,0.60009176,0.21393716,0.31626904
0,4,0.22412606,0.3585726,0.57673997,0.6763621,0.7405697,0.6945666,0.6706784,0.6697159,0.18567783,0.2677844
7,7,0.5098722,0.46370295,0.54836667,0.61196417,0.5792618,0.52090114,0.47445086,0.6577418,0.2451695,0.48214415
0,0,0.74199724,0.40570626,0.52235734,0.39704043,0.43023428,0.31771737,0.26221532,0.66253084,0.52767384,0.5685666
0,0,0.82372826,0.40171862,0.45550415,0.41140032,0.2850963,0.50625736,0.2416162,0.5039156,0.75332105,0.4859214
5,6,0.3145447,0.53673273,0.5355479,0.5811834,0.6906669,0.6307279,0.7045925,0.551921,0.31363225,0.43099216
1,9,0.20525827,0.6568953,0.4558573,0.38328087,0.5309263,0.3730431,0.5961629,0.42561933,0.3949927,0.66231495
5,4,0.26984793,0.48743767,0.49276862,0.5105782,0.6496018,0.6413321,0.5686053,0.6071308,0.3002066,0.5431969
0,0,0.633664,0.43900272,0.5110475,0.44749144,0.4743098,0.46718335,0.39619935,0.49093017,0.6053047,0.49181518
1,4,0.3626951,0.5368357,0.49154022,0.67689675,0.7513783,0.72108203,0.72087216,0.51418316,0.2816857,0.2743152
3,4,0.4752705,0.53793865,0.57019347,0.54617286,0.6106858,0.5266664,0.5644799,0.5799205,0.28771403,0.41407582
0,0,0.7771969,0.35608557,0.5281861,0.5339418,0.4314201,0.5116742,0.39296272,0.54443395,0.5759182,0.4815116
0,8,0.57336324,0.5953112,0.46973825,0.42282826,0.46870628,0.4187981,0.40755856,0.42947918,0.6793102,0.5719097
4,0,0.6137321,0.47980514,0.5947505,0.51306766,0.5336864,0.40341127,0.44257122,0.5543032,0.3999839,0.5186083
3,7,0.45688286,0.46020645,0.51539373,0.5443942,0.57089776,0.5502742,0.5559347,0.57384074,0.36883083,0.4915656
8,8,0.67730385,0.59714806,0.47046503,0.40758643,0.42095292,0.34332955,0.36929563,0.3928856,0.78579146,0.6332908
5,5,0.3465758,0.24667281,0.5506469,0.63669676,0.54287934,0.7827853,0.58673865,0.35371563,0.46749046,0.31950855
4,7,0.33117816,0.51107603,0.5842204,0.49834457,0.48434705,0.5135076,0.5315997,0.6203386,0.24834578,0.46004087
1,1,0.48097157,0.64982885,0.45622483,0.44681126,0.41072324,0.3794208,0.50646293,0.4407647,0.6070077,0.62610334
7,9,0.4400497,0.42193076,0.54426736,0.39598137,0.3707955,0.29005444,0.37635624,0.5781013,0.65160096,0.7191371
4,6,0.24435297,0.51911676,0.48046163,0.55289376,0.5124248,0.5307355,0.6660648,0.53668326,0.3290839,0.4851018
1,4,0.23500429,0.5840202,0.5372467,0.4923955,0.63729113,0.54105335,0.58834463,0.40771374,0.32579148,0.4571324
1,6,0.18725555,0.6120568,0.4478061,0.47672856,0.5789784,0.43112186,0.68567115,0.5600343,0.3820049,0.6253669
7,9,0.50540805,0.5349734,0.54266137,0.3955944,0.39015687,0.4418545,0.42767304,0.550201,0.5194546,0.6892892
4,7,0.3335192,0.44831094,0.53754425,0.67609286,0.7038496,0.71347165,0.69515514,0.73777515,0.21208973,0.2359051
0,6,0.297746,0.52680594,0.52328676,0.5216203,0.5873254,0.607516,0.67647076,0.48240623,0.29742143,0.44357508
0,8,0.49341094,0.6596702,0.39740634,0.36976948,0.4062095,0.41078067,0.4763227,0.4198665,0.68545794,0.6560892
9,8,0.7560992,0.5720054,0.4205969,0.20581943,0.18103307,0.25219154,0.24911474,0.4018696,0.8699861,0.8412122
7,4,0.3073391,0.5558026,0.55034584,0.5463003,0.6426749,0.47076797,0.621505,0.5839966,0.3949344,0.5136323
1,8,0.34517977,0.6764111,0.36156395,0.40754488,0.3864502,0.5496751,0.5515354,0.35857028,0.69874567,0.6374903
