label,predict,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
0,0,0.9995461,0.27298748,0.6445059,0.34725228,0.32150742,0.121367685,0.06983156,0.20366794,0.5208663,0.70701426
7,7,0.12220599,0.054748088,0.5601488,0.40725857,0.84491485,0.8774564,0.073322155,0.99974793,0.085327365,0.103056066
0,0,0.9995782,0.15554674,0.7498031,0.47375548,0.3819061,0.0750762,0.18279798,0.08506905,0.8720194,0.30740955
2,2,0.2657748,0.034593735,0.99971026,0.5331836,0.61835337,0.5911051,0.78777945,0.23444308,0.13383389,0.074148305
5,5,0.12188864,0.11624653,0.71782297,0.6608725,0.49881437,0.99912614,0.43512288,0.81207186,0.06851642,0.095205985
0,0,0.9993144,0.33527273,0.851349,0.25247604,0.43772066,0.03945537,0.114362895,0.10627613,0.75828725,0.46344233
4,4,0.29048243,0.06852416,0.8664496,0.7119725,0.997687,0.32984832,0.25737017,0.4609263,0.18119666,0.1232481
1,1,0.5465134,0.99819475,0.101771474,0.12528972,0.4627522,0.048880186,0.66138166,0.10058572,0.72074527,0.79396254
6,6,0.31853503,0.08113671,0.9836219,0.47000316,0.9244132,0.09671714,0.99421656,0.12543201,0.15878823,0.10012743
5,5,0.11432069,0.15638728,0.9478287,0.72512233,0.35069615,0.998928,0.2351786,0.4805488,0.065368116,0.1362938
7,7,0.06269251,0.05834228,0.8275539,0.23845693,0.9888025,0.77324075,0.27152964,0.9977315,0.06278329,0.061910156
2,2,0.19137384,0.03234736,0.9995276,0.73888004,0.57685953,0.39212045,0.7966565,0.21566992,0.24650574,0.06186644
7,3,0.050032876,0.06481011,0.9168121,0.9580999,0.950239,0.7756574,0.063306905,0.9248798,0.039590806,0.15474626
0,0,0.9986401,0.27542308,0.5502273,0.7467067,0.12569708,0.2526895,0.6224646,0.087450564,0.5346409,0.32328147
0,0,0.9948843,0.21889994,0.22612222,0.35813007,0.5602073,0.056365162,0.08704929,0.10441663,0.98906994,0.6402498
2,2,0.9299978,0.035771344,0.99111485,0.94587296,0.38782015,0.35654524,0.49830005,0.26370436,0.12147201,0.085733585
9,9,0.5167667,0.9755249,0.083051324,0.18181905,0.053655192,0.13033721,0.08196682,0.0784886,0.93542105,0.9989355
8,8,0.43461642,0.46929434,0.3011818,0.39399937,0.21194601,0.24810721,0.2707267,0.09226677,0.99971193,0.33784643
4,4,0.19602309,0.124182336,0.7709744,0.6935583,0.9989555,0.541982,0.22739318,0.32044554,0.21290979,0.09287946
1,9,0.1306108,0.9940712,0.040722318,0.28258684,0.03197561,0.22225063,0.7629658,0.054276638,0.79572856,0.99709713
4,4,0.11414682,0.29239222,0.62933725,0.51162106,0.99936825,0.31636664,0.2913627,0.486503,0.22804421,0.114870064
4,4,0.17518488,0.105181135,0.7372212,0.7067083,0.99897635,0.57693726,0.7146323,0.18520993,0.12157504,0.078532495
3,6,0.5725192,0.027796332,0.5922401,0.97317183,0.590533,0.7261668,0.98224753,0.37058085,0.10058389,0.06911968
4,4,0.061591104,0.061542306,0.9321517,0.63741255,0.9983491,0.6462386,0.30005628,0.5871587,0.32124552,0.042635247
7,7,0.082183205,0.034614034,0.42045024,0.68262386,0.86921346,0.9599371,0.1804481,0.99925226,0.060507566,0.062966295
6,6,0.04651288,0.24551934,0.7257787,0.9165134,0.45374024,0.32325894,0.99907565,0.14377,0.112609796,0.14953558
5,5,0.16038027,0.13242948,0.5251164,0.9393489,0.6762042,0.99938023,0.39344284,0.23183489,0.06543775,0.0668022
4,4,0.09456171,0.099680305,0.6824976,0.49756557,0.999119,0.6772157,0.2487065,0.9566638,0.06692487,0.045840967
6,6,0.10081853,0.22914736,0.7474541,0.5966974,0.3838093,0.25989965,0.9996947,0.1006054,0.22603144,0.26228404
6,6,0.10978749,0.4409004,0.44401518,0.5479507,0.26840734,0.14548063,0.99884915,0.1393377,0.18467893,0.83923936
4,4,0.18950072,0.31761628,0.3834047,0.47821382,0.9976714,0.1859183,0.39611992,0.23361786,0.71670794,0.20371628
6,6,0.040634688,0.18147108,0.45633385,0.8600857,0.95577765,0.6852094,0.99670655,0.17207302,0.07501144,0.12342697
3,3,0.10057462,0.06178594,0.3092202,0.98182344,0.96434426,0.8182084,0.33923653,0.77976257,0.10392629,0.15436924
5,5,0.16570865,0.20548138,0.5612208,0.82138675,0.3131709,0.9995505,0.21480149,0.353356,0.12935586,0.2688466
2,2,0.45054808,0.043951258,0.9993393,0.73543364,0.45091733,0.32650033,0.7131098,0.15942843,0.20925649,0.09830421
5,5,0.04934705,0.24905331,0.9499404,0.8029266,0.08248381,0.99102825,0.17224307,0.48530018,0.43204108,0.4379118
7,7,0.06806608,0.2795289,0.9264156,0.7617546,0.47882184,0.3827829,0.24177578,0.99174726,0.05842039,0.2851707
9,9,0.19895266,0.9214666,0.30900484,0.31085178,0.11045003,0.2971908,0.11994743,0.21241951,0.26297575,0.99922776
9,9,0.048367795,0.6849377,0.4888795,0.5239126,0.20545895,0.35907623,0.763431,0.07758556,0.6542146,0.9911815
0,0,0.9861647,0.12359796,0.6674275,0.31170335,0.28944263,0.09886208,0.04823076,0.3829533,0.9859093,0.7330025
9,9,0.91847754,0.67507154,0.12521192,0.30707434,0.10647805,0.17135194,0.061468825,0.12652293,0.84783095,0.9986174
7,7,0.12739757,0.08806125,0.28930607,0.6188716,0.7098095,0.8600048,0.08353446,0.99966204,0.11898446,0.18007769
7,7,0.5880478,0.11624279,0.3324134,0.30529028,0.60672253,0.44736743,0.08046755,0.9996203,0.177977,0.45624766
4,4,0.30356193,0.17962633,0.646609,0.3744312,0.9995845,0.26859966,0.37499577,0.55308694,0.1457835,0.09867296
6,6,0.068235844,0.6665616,0.27219182,0.9545603,0.15269053,0.4882665,0.99857986,0.08183143,0.21285051,0.19020003
4,4,0.12520044,0.05161922,0.619333,0.9811514,0.9841972,0.767834,0.12585749,0.54201514,0.101347156,0.14145023
5,5,0.11953976,0.07169792,0.90942067,0.62841153,0.71411103,0.99710447,0.29586914,0.6840133,0.15080771,0.0682685
9,9,0.55156183,0.4265561,0.22278295,0.20042902,0.28307,0.33539444,0.0681821,0.6705868,0.37840807,0.9988998
1,1,0.18345451,0.9996966,0.12695538,0.17454669,0.13330723,0.26460987,0.28460652,0.07965978,0.39942694,0.974408
8,8,0.69951534,0.10938705,0.89774024,0.34078488,0.16252644,0.1973654,0.2892285,0.14482257,0.99897635,0.2624041
4,4,0.1553415,0.086183764,0.7354504,0.7509988,0.9992642,0.35443985,0.50902224,0.35504407,0.1665012,0.07697498
1,1,0.26637012,0.99978787,0.058891125,0.3722265,0.08215454,0.1534827,0.46881604,0.084516,0.64442205,0.83399194
6,6,0.057239287,0.0639254,0.98973113,0.7070755,0.78330517,0.6044547,0.9963946,0.11530996,0.05091512,0.112855025
1,1,0.3006659,0.9998448,0.10434528,0.22043394,0.12437944,0.21540251,0.43238974,0.112920195,0.48816404,0.70084494
8,8,0.48246625,0.47564265,0.2127241,0.46295533,0.23191983,0.25934613,0.18463658,0.082330994,0.99970263,0.39586368
7,7,0.6228852,0.08855212,0.21717791,0.46805525,0.65670645,0.407075,0.102907546,0.9984571,0.13951369,0.7053091
2,2,0.48347688,0.026459435,0.99769336,0.5205303,0.22710349,0.8237628,0.69263226,0.33443284,0.4109077,0.08572357
9,9,0.9103849,0.97621024,0.08182874,0.16018301,0.044410393,0.1525653,0.13635445,0.065588705,0.76814437,0.998454
3,3,0.050102253,0.14860293,0.3400263,0.9986155,0.68317467,0.83490425,0.84937185,0.13026859,0.19696069,0.08861549
1,1,0.10985592,0.99977773,0.13778156,0.228721,0.111250475,0.2650781,0.3104423,0.061087642,0.7325984,0.88096213
8,8,0.6093714,0.29047424,0.34526393,0.33270967,0.27076402,0.19272938,0.23304781,0.104046226,0.99976915,0.3523135
8,8,0.33656523,0.24893649,0.60333896,0.5679657,0.14778753,0.35446295,0.36871704,0.12543252,0.99933136,0.23694868
4,4,0.09612742,0.06250037,0.6110316,0.4596225,0.9976744,0.940795,0.18189372,0.95234424,0.049604822,0.07685224
1,1,0.19877629,0.9997223,0.09316763,0.117235266,0.09653583,0.12363223,0.30223608,0.07995842,0.7214763,0.9702528
7,7,0.1860041,0.07183958,0.31511924,0.5574578,0.8049805,0.7940699,0.12178957,0.99976295,0.07192952,0.13964197
2,2,0.3627266,0.04176183,0.9997135,0.63951826,0.36154544,0.566515,0.46599117,0.49013856,0.1428792,0.110987626
8,8,0.48671168,0.26668805,0.1943127,0.7477915,0.09771789,0.3905616,0.21181872,0.11049701,0.99950707,0.4035615
8,8,0.7186857,0.17765354,0.24322392,0.3689521,0.22698405,0.19153306,0.59197086,0.08662629,0.99958557,0.33790556
1,1,0.43107688,0.9993237,0.124582574,0.20189549,0.27907717,0.11344213,0.3187528,0.032111995,0.6376883,0.9289785
5,5,0.12400804,0.104556456,0.61779207,0.9207249,0.5754024,0.9995777,0.26081172,0.46201792,0.051179115,0.09719512
4,4,0.38719586,0.11630988,0.75793177,0.58965737,0.9993734,0.24923506,0.28880322,0.35301074,0.19364594,0.096410714
6,6,0.03473563,0.37030572,0.5548369,0.92062116,0.19636895,0.26373297,0.99708563,0.10483406,0.70995194,0.19935916
5,5,0.07191498,0.18277746,0.3577752,0.98545074,0.38435933,0.9982558,0.34072194,0.35759354,0.17142999,0.09144249
0,0,0.99910516,0.32874867,0.2820224,0.19161287,0.263949,0.061312467,0.05969643,0.262286,0.84336334,0.9427899
7,7,0.12574486,0.08767089,0.44250903,0.6469932,0.61208564,0.90595764,0.101529494,0.9995591,0.046458255,0.23835829
6,6,0.08367013,0.2809292,0.5307161,0.6992292,0.34875476,0.4005097,0.99982315,0.09480196,0.15665233,0.30503672
2,2,0.088934876,0.05004548,0.99867105,0.69551563,0.5768466,0.7611324,0.5780694,0.64732486,0.030557686,0.23590764
1,1,0.1892057,0.99970704,0.06891706,0.5696968,0.08371931,0.22599433,0.30060357,0.08001245,0.7248009,0.7599865
7,7,0.11502783,0.07733612,0.3334785,0.43302596,0.7374032,0.90321565,0.09743084,0.999742,0.07427711,0.16751957
7,7,0.20767644,0.06822301,0.23155482,0.6534752,0.525589,0.90813917,0.07613809,0.9997608,0.08617614,0.24641392
5,5,0.14683837,0.5114427,0.65516716,0.7829864,0.36498737,0.9588585,0.64835435,0.055470396,0.16506238,0.8205491
5,3,0.2379681,0.026704548,0.93394196,0.98811054,0.1476582,0.9196004,0.80886936,0.26052424,0.4304364,0.045073234
2,2,0.42655516,0.0784263,0.9977204,0.8687828,0.18390563,0.9234066,0.3870231,0.16458425,0.12840475,0.16964637
8,8,0.5678842,0.60038626,0.29888842,0.3045666,0.09262889,0.14111009,0.26791194,0.126638,0.99961674,0.60077924
7,7,0.14337559,0.047922794,0.39603278,0.5662714,0.79868305,0.89774364,0.07978496,0.9996922,0.0863802,0.119700044
9,9,0.21551256,0.45808798,0.3823201,0.47861755,0.09826512,0.26338243,0.14154719,0.35553548,0.5461716,0.99935144
1,1,0.4908565,0.99923646,0.053768314,0.47131974,0.10183945,0.17644757,0.7136081,0.052490473,0.5414527,0.70664936
0,0,0.9996985,0.122092746,0.90096515,0.55039966,0.3492873,0.09643268,0.21930002,0.1148018,0.53330094,0.24026406
3,3,0.18803564,0.3873985,0.8254608,0.9934895,0.113047935,0.82660854,0.28324404,0.20484813,0.1982197,0.2975995
7,7,0.22211578,0.033521004,0.6013938,0.862777,0.76685363,0.57706517,0.28917548,0.99700624,0.07225072,0.13601322
9,9,0.36117116,0.78897125,0.13460925,0.19517604,0.05034615,0.18446709,0.17285156,0.3495936,0.8309477,0.99965096
8,8,0.46183875,0.3515871,0.456907,0.38622522,0.24653506,0.19374016,0.31752968,0.09331277,0.9996363,0.3095264
9,9,0.27147833,0.8879167,0.17069522,0.2017585,0.084892966,0.2395312,0.16092971,0.20437337,0.46520633,0.99981123
7,4,0.1822913,0.46009597,0.30110252,0.5003545,0.9887639,0.23504159,0.19278736,0.34283167,0.4660982,0.7665803
5,5,0.077176005,0.0296474,0.94887006,0.8544513,0.6666136,0.98967195,0.392766,0.85749036,0.051700525,0.097669944
1,1,0.27854672,0.99978584,0.11247938,0.09520667,0.20437764,0.1896161,0.39193133,0.09715598,0.5469891,0.8799715
0,0,0.999546,0.12611738,0.7541862,0.61435026,0.34113476,0.09828544,0.28146747,0.07427025,0.75130755,0.31067932
0,6,0.9729548,0.3705194,0.41246843,0.4196702,0.56226796,0.0789401,0.9807766,0.07239818,0.40232083,0.4853852
7,7,0.06725328,0.0629823,0.835295,0.49668533,0.8823355,0.94242483,0.16257837,0.9978763,0.04844291,0.06800368
0,0,0.9975222,0.076047584,0.99015886,0.5973427,0.25243515,0.079662286,0.41960588,0.0869634,0.6532795,0.13477466
5,9,0.0795216,0.14838606,0.684133,0.590603,0.7094284,0.88401777,0.74859136,0.38227358,0.04570111,0.90584964
7,7,0.10270332,0.084784195,0.5254591,0.36225742,0.674815,0.7898507,0.11974171,0.99974173,0.11861309,0.21658891
9,9,0.4017501,0.840496,0.24705698,0.12013112,0.13165213,0.15527001,0.15884504,0.123069674,0.8622462,0.9993766
0,0,0.99955016,0.21212682,0.8130906,0.4053074,0.523364,0.08742484,0.170523,0.13473678,0.3727233,0.45901945
3,3,0.06177145,0.14709301,0.52352047,0.9978581,0.7455236,0.8425913,0.7587737,0.14635345,0.16460067,0.0987111
9,9,0.5256185,0.776883,0.22532809,0.2653208,0.085985005,0.21935722,0.10300499,0.1568601,0.73397833,0.9996038
3,3,0.08465393,0.26299602,0.21160272,0.9964265,0.5845554,0.8983842,0.9769394,0.07111864,0.106269866,0.10969017
7,7,0.04227438,0.023582637,0.91636854,0.7007008,0.9015402,0.8608906,0.73085743,0.9872421,0.029567147,0.070585795
1,1,0.40261534,0.9998305,0.075926356,0.19105174,0.12635869,0.24835843,0.27886918,0.0916019,0.47076908,0.847677
2,2,0.05653406,0.10803828,0.9986229,0.3858181,0.48374063,0.8211589,0.57486284,0.5394486,0.09792157,0.25267664
0,0,0.99952996,0.14331764,0.895271,0.28558645,0.47057557,0.05350145,0.15637538,0.12982766,0.8006093,0.32464045
3,3,0.04719742,0.7402776,0.6256717,0.9844617,0.5574258,0.6728499,0.54118,0.60180926,0.039389804,0.23519917
3,3,0.034067906,0.055866435,0.7385157,0.9908291,0.7598992,0.96892333,0.8585126,0.240947,0.096880734,0.079678915
3,3,0.077911206,0.24188498,0.4797643,0.99808097,0.54137516,0.92932,0.18815961,0.41129076,0.09406622,0.27524516
7,7,0.111081704,0.10689503,0.54475164,0.32531253,0.9204061,0.7831483,0.11116289,0.9995191,0.078969106,0.109521106
4,4,0.24832487,0.09495405,0.9313655,0.6531082,0.99764246,0.14564517,0.91827106,0.12267951,0.12610418,0.07717517
7,7,0.32483932,0.10668973,0.4453678,0.49565348,0.31395233,0.4251822,0.1596297,0.9994997,0.25871414,0.32207423
8,8,0.20446475,0.18029684,0.68205297,0.45944688,0.13258985,0.3412684,0.65847915,0.1536428,0.99870086,0.34639385
9,9,0.094434604,0.854349,0.27579826,0.36216164,0.20725541,0.50899696,0.56480134,0.10734965,0.15906726,0.9986559
4,4,0.24332534,0.037772942,0.7461022,0.38778377,0.99813783,0.722618,0.19229145,0.92948174,0.16414389,0.042011872
3,3,0.077418156,0.04042136,0.65204245,0.99705136,0.71048415,0.9153516,0.9056913,0.31859145,0.073708445,0.05281528
0,0,0.9993136,0.10761361,0.69399697,0.4800774,0.35218576,0.107587315,0.38829252,0.14182763,0.8085615,0.28390595
1,1,0.13224149,0.9994941,0.132943,0.17789347,0.068426505,0.14861928,0.3646482,0.15836242,0.48958573,0.9833664
1,1,0.19784832,0.9994098,0.09194786,0.13717338,0.08186623,0.12106403,0.3733987,0.091641404,0.6729302,0.98535144
1,1,0.72768366,0.9993436,0.040577963,0.13962963,0.15569742,0.06646544,0.16102995,0.10701326,0.93977106,0.86119413
5,5,0.07278915,0.04445351,0.6514215,0.9634527,0.3459259,0.9977099,0.47141138,0.60541695,0.26468617,0.06468422
5,2,0.07200527,0.05296834,0.99181753,0.8863247,0.9474191,0.97557837,0.24004284,0.32621935,0.05245537,0.04751736
1,1,0.16493502,0.9996706,0.13235547,0.2751747,0.115096115,0.2272725,0.5090302,0.047435157,0.64343846,0.886138
0,0,0.9986326,0.8351933,0.5230763,0.20588502,0.11627932,0.08523946,0.15256067,0.035049472,0.8814988,0.75769484
5,5,0.05865721,0.059560653,0.89392585,0.87729996,0.3902412,0.99786323,0.2529242,0.76875937,0.042729452,0.20520653
7,4,0.05888316,0.075841956,0.68129694,0.5455149,0.9897544,0.5068012,0.53875095,0.9812718,0.13345207,0.06665894
3,3,0.14112726,0.08222108,0.46594706,0.99905354,0.60436213,0.92013645,0.3321913,0.42741215,0.09500526,0.12820591
2,2,0.019227922,0.07760653,0.98389536,0.84059167,0.35969198,0.8068053,0.42813414,0.898961,0.16352937,0.2678233
5,5,0.14626852,0.19237198,0.5390834,0.8248804,0.2389403,0.9995982,0.27537584,0.47205213,0.14373605,0.16989826
9,9,0.1086441,0.97091013,0.27623782,0.19993332,0.07646402,0.18472531,0.8657882,0.11524632,0.21712723,0.99761546
7,7,0.07493083,0.42592126,0.7174506,0.2234034,0.64605826,0.27209765,0.59750295,0.9980166,0.114384174,0.3638936
2,2,0.15543467,0.060232554,0.9843813,0.8792212,0.17969172,0.49650142,0.38518122,0.4596681,0.9520055,0.08858024
1,1,0.6907218,0.9995677,0.07587418,0.13192052,0.11536323,0.12004574,0.1446875,0.046480827,0.73736775,0.9791477
4,4,0.20212671,0.11194516,0.85479313,0.48284048,0.99806243,0.28713942,0.15573254,0.6319768,0.46601176,0.10033685
9,9,0.8099761,0.8122008,0.07951259,0.22295527,0.12698038,0.12359849,0.1086818,0.19208911,0.66611505,0.9995276
2,2,0.11657906,0.03476896,0.9994417,0.7050813,0.39441606,0.593064,0.7513213,0.30942464,0.2888199,0.08203898
5,7,0.11949225,0.0493122,0.35371336,0.6488744,0.8006345,0.98133665,0.06404112,0.99919134,0.0673491,0.11468578
4,4,0.06501584,0.06057921,0.9606493,0.86493534,0.9872214,0.64264065,0.19297439,0.617389,0.11810619,0.12570333
9,9,0.3057399,0.6742246,0.4001028,0.24757291,0.10505104,0.4054595,0.14613646,0.23633924,0.36501884,0.99969935
0,0,0.9958156,0.24030262,0.48973384,0.76582974,0.31123254,0.2072555,0.49195454,0.039958306,0.8752794,0.2274006
9,9,0.3365439,0.47212026,0.11208124,0.37706617,0.14300273,0.2330051,0.25301987,0.44217676,0.478607,0.99956566
0,0,0.99912864,0.15350077,0.7876033,0.31449345,0.35485706,0.055821545,0.1104326,0.060869783,0.98323697,0.28942084
8,8,0.099161625,0.37870622,0.3501867,0.951581,0.27519557,0.64810586,0.18634433,0.17902869,0.9933541,0.13297181
1,1,0.29917827,0.99975616,0.06664418,0.13303675,0.1448116,0.15787321,0.17911378,0.12601034,0.72091025,0.9543305
5,5,0.19391759,0.04748229,0.48526067,0.93679357,0.5738864,0.9987085,0.46630108,0.83228797,0.033434037,0.06773085
2,2,0.21029459,0.03906153,0.9987935,0.9337982,0.38865486,0.65891206,0.64375865,0.10804776,0.30044326,0.06914385
3,3,0.09682812,0.063780636,0.5444563,0.9956866,0.9566694,0.8411646,0.49570704,0.36171228,0.08251538,0.07540717
6,6,0.09659154,0.39335668,0.4414371,0.7519425,0.23695551,0.6200862,0.9996424,0.101909935,0.15066859,0.24382265
0,8,0.93793017,0.262375,0.29055676,0.35150778,0.13502973,0.09425669,0.52285814,0.11485821,0.9990263,0.23258108
3,3,0.09277495,0.112503484,0.8156976,0.966077,0.13389774,0.81481695,0.8058501,0.09159292,0.9604825,0.071425036
9,9,0.075649634,0.6452909,0.22453511,0.36504567,0.16882604,0.40728828,0.49969095,0.6446454,0.16761242,0.9982539
3,3,0.042742632,0.054625362,0.5446942,0.96879935,0.83957434,0.51598746,0.61037314,0.823377,0.05724397,0.8296053
1,1,0.19820897,0.9990336,0.043151673,0.17321885,0.08073047,0.20731236,0.8991096,0.067358345,0.58662766,0.94362104
8,8,0.55607086,0.5318261,0.22134326,0.53248936,0.104958475,0.19509934,0.1659536,0.08213926,0.9997259,0.58154994
0,0,0.99635565,0.26463652,0.114291854,0.8222519,0.19494934,0.23457284,0.11949636,0.21813676,0.8548255,0.752995
7,7,0.10502227,0.04661338,0.39430928,0.7143433,0.8600502,0.8240001,0.20340684,0.99808794,0.02907658,0.43259376
3,3,0.08984391,0.059035823,0.7686594,0.9969663,0.5490278,0.53078777,0.49508545,0.8290363,0.10838432,0.1415952
6,6,0.09574532,0.23257639,0.7203058,0.5381549,0.52222955,0.35860124,0.99959046,0.17356125,0.12037943,0.22179821
1,1,0.2818235,0.9996289,0.053063262,0.15374994,0.07355059,0.11437551,0.30410594,0.04681058,0.9233351,0.9688306
0,0,0.9430122,0.02923237,0.16890413,0.8651511,0.62799877,0.22363853,0.665275,0.20933224,0.8879901,0.47155178
9,9,0.24324282,0.95892054,0.09337787,0.113824375,0.1664967,0.23540421,0.17398335,0.13199599,0.71908593,0.9993999
9,9,0.095063865,0.7672111,0.2718075,0.8277139,0.054214522,0.27645952,0.5905043,0.1494673,0.27688384,0.9979557
1,1,0.47986433,0.9997373,0.18961266,0.0909587,0.13972276,0.1521994,0.40262204,0.119042546,0.28620422,0.91995966
7,7,0.23326597,0.09159954,0.5251604,0.5427648,0.45904684,0.7896921,0.11217302,0.9996624,0.04873589,0.32073995
0,0,0.99959296,0.13618237,0.75904506,0.5819937,0.2721117,0.08196176,0.13125873,0.067959726,0.9079332,0.29848313
4,4,0.2714902,0.07498313,0.601336,0.738874,0.99890745,0.5559658,0.43295434,0.3638614,0.15082087,0.09642903
1,1,0.5613182,0.99967396,0.062390327,0.31595388,0.1682105,0.09376348,0.21972024,0.12648787,0.7901243,0.69600135
